Title,Domestic,International,Worldwide,ImdbID,URL
Beverly Hills Cop II,"$153,665,036",$0,"$153,665,036",tt0092644,https://www.boxofficemojo.com/release/rl3712255489/?ref_=bo_yld_table_1
Platoon,"$138,530,565","$15,067","$138,545,632",tt0091763,https://www.boxofficemojo.com/release/rl3446179329/?ref_=bo_yld_table_2
Fatal Attraction,"$156,645,693",$63,"$156,645,756",tt0093010,https://www.boxofficemojo.com/release/rl794002945/?ref_=bo_yld_table_3
The Untouchables,"$76,270,454",$0,"$76,270,454",tt0094226,https://www.boxofficemojo.com/release/rl3447096833/?ref_=bo_yld_table_4
Three Men and a Baby,"$167,780,960","$10,384,392","$178,165,352",tt0094137,https://www.boxofficemojo.com/release/rl3061089793/?ref_=bo_yld_table_5
The Secret of My Success,"$66,995,879",$0,"$66,995,879",tt0093936,https://www.boxofficemojo.com/release/rl510559745/?ref_=bo_yld_table_6
Stakeout,"$65,673,233",$0,"$65,673,233",tt0094025,https://www.boxofficemojo.com/release/rl1735624193/?ref_=bo_yld_table_7
Lethal Weapon,"$65,207,127",$60,"$65,207,187",tt0093409,https://www.boxofficemojo.com/release/rl1667139073/?ref_=bo_yld_table_8
The Witches of Eastwick,"$63,766,510",$0,"$63,766,510",tt0094332,https://www.boxofficemojo.com/release/rl4152067585/?ref_=bo_yld_table_9
Predator,"$59,735,548","$7,007","$59,742,555",tt0093773,https://www.boxofficemojo.com/release/rl2909505025/?ref_=bo_yld_table_10
Dragnet,"$57,387,516",$0,"$57,387,516",tt0092925,https://www.boxofficemojo.com/release/rl1397655041/?ref_=bo_yld_table_11
La Bamba,"$54,215,416",$0,"$54,215,416",tt0093378,https://www.boxofficemojo.com/release/rl3462170113/?ref_=bo_yld_table_12
Crocodile Dundee,"$174,803,506","$131,330","$174,934,836",tt0090555,https://www.boxofficemojo.com/release/rl3108865537/?ref_=bo_yld_table_13
RoboCop,"$53,424,681","$2,773","$53,427,454",tt0093870,https://www.boxofficemojo.com/release/rl1366066689/?ref_=bo_yld_table_14
Outrageous Fortune,"$52,864,741",$0,"$52,864,741",tt0093690,https://www.boxofficemojo.com/release/rl1902740993/?ref_=bo_yld_table_15
Dirty Dancing,"$63,446,382","$53,903","$63,500,285",tt0092890,https://www.boxofficemojo.com/release/rl2505016833/?ref_=bo_yld_table_16
The Living Daylights,"$51,185,897",$299,"$51,186,196",tt0093428,https://www.boxofficemojo.com/release/rl643925505/?ref_=bo_yld_table_17
Snow White and the Seven Dwarfs,"$46,594,212","$7,514,749","$54,108,961",tt0029583,https://www.boxofficemojo.com/release/rl1919976961/?ref_=bo_yld_table_18
