Title,Domestic,International,Worldwide,ImdbID,URL
Star Wars: Episode IV - A New Hope,"$307,263,857",$0,"$307,263,857",tt0076759,https://www.boxofficemojo.com/release/rl2759034369/?ref_=bo_yld_table_1
The Deep,"$47,346,365",$0,"$47,346,365",tt0075925,https://www.boxofficemojo.com/release/rl3561784833/?ref_=bo_yld_table_2
The Spy Who Loved Me,"$46,838,673",$622,"$46,839,295",tt0076752,https://www.boxofficemojo.com/release/rl2004059649/?ref_=bo_yld_table_3
"Oh, God!","$41,687,243",$0,"$41,687,243",tt0076489,https://www.boxofficemojo.com/release/rl2137425409/?ref_=bo_yld_table_4
Exorcist II: The Heretic,"$30,749,142",$0,"$30,749,142",tt0076009,https://www.boxofficemojo.com/release/rl1582335489/?ref_=bo_yld_table_5
The Turning Point,"$25,933,445",$0,"$25,933,445",tt0076843,https://www.boxofficemojo.com/release/rl611747329/?ref_=bo_yld_table_6
Looking for Mr. Goodbar,"$22,512,655",$838,"$22,513,493",tt0076327,https://www.boxofficemojo.com/release/rl3093399041/?ref_=bo_yld_table_7
Saturday Night Fever,"$94,213,184","$1,152","$94,214,336",tt0076666,https://www.boxofficemojo.com/release/rl2926544385/?ref_=bo_yld_table_8
Close Encounters of the Third Kind,"$116,395,460",$781,"$116,396,241",tt0075860,https://www.boxofficemojo.com/release/rl340428289/?ref_=bo_yld_table_9
