Title,Domestic,International,Worldwide,ImdbID,URL
Iron Man 3,"$409,013,994","$805,797,258","$1,214,811,252",tt1300854,https://www.boxofficemojo.com/release/rl1532659201/?ref_=bo_yld_table_1
The Hunger Games: Catching Fire,"$424,668,047","$15,675,652","$440,343,699",tt1951264,https://www.boxofficemojo.com/release/rl2638775809/?ref_=bo_yld_table_2
Despicable Me 2,"$368,065,385","$602,700,620","$970,766,005",tt1690953,https://www.boxofficemojo.com/release/rl105874945/?ref_=bo_yld_table_3
Man of Steel,"$291,045,518","$88,054,482","$379,100,000",tt0770828,https://www.boxofficemojo.com/release/rl4034037249/?ref_=bo_yld_table_4
Monsters University,"$268,492,764","$475,066,843","$743,559,607",tt1453405,https://www.boxofficemojo.com/release/rl1919256065/?ref_=bo_yld_table_5
Frozen,"$400,738,009","$880,064,273","$1,280,802,282",tt2294629,https://www.boxofficemojo.com/release/rl357926401/?ref_=bo_yld_table_6
Gravity,"$274,092,705","$449,100,000","$723,192,705",tt1454468,https://www.boxofficemojo.com/release/rl89622017/?ref_=bo_yld_table_7
Fast & Furious 6,"$238,679,850","$550,000,000","$788,679,850",tt1905041,https://www.boxofficemojo.com/release/rl1028883969/?ref_=bo_yld_table_8
Oz the Great and Powerful,"$234,911,825","$23,488,175","$258,400,000",tt1623205,https://www.boxofficemojo.com/release/rl1567196673/?ref_=bo_yld_table_9
Star Trek Into Darkness,"$228,778,661","$9,807,924","$238,586,585",tt1408101,https://www.boxofficemojo.com/release/rl2893252097/?ref_=bo_yld_table_10
Thor: The Dark World,"$206,362,140","$438,421,000","$644,783,140",tt1981115,https://www.boxofficemojo.com/release/rl3111421441/?ref_=bo_yld_table_11
World War Z,"$202,359,711","$337,648,165","$540,007,876",tt0816711,https://www.boxofficemojo.com/release/rl2038072833/?ref_=bo_yld_table_12
The Hobbit: The Desolation of Smaug,"$258,366,855","$700,000,000","$958,366,855",tt1170358,https://www.boxofficemojo.com/release/rl2337900033/?ref_=bo_yld_table_13
The Croods,"$187,168,425","$400,036,243","$587,204,668",tt0481499,https://www.boxofficemojo.com/release/rl3192751617/?ref_=bo_yld_table_14
The Heat,"$159,582,188","$70,348,583","$229,930,771",tt2404463,https://www.boxofficemojo.com/release/rl2185856513/?ref_=bo_yld_table_15
