Title,Domestic,International,Worldwide,ImdbID,URL
Terminator 2: Judgment Day,"$204,843,345","$225,285","$205,068,630",tt0103064,https://www.boxofficemojo.com/release/rl3396699649/?ref_=bo_yld_table_1
Robin Hood: Prince of Thieves,"$165,493,908","$25,625,602","$191,119,510",tt0102798,https://www.boxofficemojo.com/release/rl1567393281/?ref_=bo_yld_table_2
Home Alone,"$285,761,243","$4,172,836","$289,934,079",tt0099785,https://www.boxofficemojo.com/release/rl3629745665/?ref_=bo_yld_table_3
The Silence of the Lambs,"$130,742,922","$125,425","$130,868,347",tt0102926,https://www.boxofficemojo.com/release/rl1500612097/?ref_=bo_yld_table_4
City Slickers,"$124,033,791","$13,032,121","$137,065,912",tt0101587,https://www.boxofficemojo.com/release/rl3393947137/?ref_=bo_yld_table_5
Dances with Wolves,"$184,208,848",$0,"$184,208,848",tt0099348,https://www.boxofficemojo.com/release/rl944539137/?ref_=bo_yld_table_6
Sleeping with the Enemy,"$101,599,005","$13,777,943","$115,376,948",tt0102945,https://www.boxofficemojo.com/release/rl3429991937/?ref_=bo_yld_table_7
The Addams Family,"$113,502,426","$1,463","$113,503,889",tt0101272,https://www.boxofficemojo.com/release/rl1749059073/?ref_=bo_yld_table_8
The Naked Gun 2½: The Smell of Fear,"$86,930,411","$20,817,139","$107,747,550",tt0102510,https://www.boxofficemojo.com/release/rl2976155137/?ref_=bo_yld_table_9
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,"$78,656,813","$20,030,473","$98,687,286",tt0103060,https://www.boxofficemojo.com/release/rl3497297409/?ref_=bo_yld_table_10
Backdraft,"$77,868,585",$0,"$77,868,585",tt0101393,https://www.boxofficemojo.com/release/rl1933936129/?ref_=bo_yld_table_11
Hot Shots!,"$69,467,617","$10,848,182","$80,315,799",tt0102059,https://www.boxofficemojo.com/release/rl2019067393/?ref_=bo_yld_table_12
Beauty and the Beast,"$145,863,363","$102,939,158","$248,802,521",tt0101414,https://www.boxofficemojo.com/release/rl4490753/?ref_=bo_yld_table_13
Hook,"$119,654,823","$3,323","$119,658,146",tt0102057,https://www.boxofficemojo.com/release/rl911771137/?ref_=bo_yld_table_14
What About Bob?,"$63,707,829",$0,"$63,707,829",tt0103241,https://www.boxofficemojo.com/release/rl2222491137/?ref_=bo_yld_table_15
Kindergarten Cop,"$91,457,688","$7,918,560","$99,376,248",tt0099938,https://www.boxofficemojo.com/release/rl1516013057/?ref_=bo_yld_table_16
One Hundred and One Dalmatians,"$60,830,285",$0,"$60,830,285",tt0055254,https://www.boxofficemojo.com/release/rl859932161/?ref_=bo_yld_table_17
Cape Fear,"$79,091,969",$0,"$79,091,969",tt0101540,https://www.boxofficemojo.com/release/rl2051573249/?ref_=bo_yld_table_18
Boyz n the Hood,"$57,504,069",$650,"$57,504,719",tt0101507,https://www.boxofficemojo.com/release/rl3779495425/?ref_=bo_yld_table_19
Doc Hollywood,"$54,830,779",$0,"$54,830,779",tt0101745,https://www.boxofficemojo.com/release/rl3494872577/?ref_=bo_yld_table_20
Star Trek VI: The Undiscovered Country,"$74,888,996",$0,"$74,888,996",tt0102975,https://www.boxofficemojo.com/release/rl3061024257/?ref_=bo_yld_table_21
Awakenings,"$52,096,475",$0,"$52,096,475",tt0099077,https://www.boxofficemojo.com/release/rl558204417/?ref_=bo_yld_table_22
New Jack City,"$47,624,353",$0,"$47,624,353",tt0102526,https://www.boxofficemojo.com/release/rl3613689345/?ref_=bo_yld_table_23
The Rocketeer,"$46,704,056","$9,600,754","$56,304,810",tt0102803,https://www.boxofficemojo.com/release/rl1097631233/?ref_=bo_yld_table_24
Thelma & Louise,"$45,360,915","$214,620","$45,575,535",tt0103074,https://www.boxofficemojo.com/release/rl376735233/?ref_=bo_yld_table_25
Point Break,"$43,218,387","$1,628","$43,220,015",tt0102685,https://www.boxofficemojo.com/release/rl594249217/?ref_=bo_yld_table_26
Regarding Henry,"$43,001,500",$0,"$43,001,500",tt0102768,https://www.boxofficemojo.com/release/rl3127739905/?ref_=bo_yld_table_27
My Girl,"$59,489,799","$12,391,783","$71,881,582",tt0102492,https://www.boxofficemojo.com/release/rl1885636097/?ref_=bo_yld_table_28
The Fisher King,"$41,895,491",$0,"$41,895,491",tt0101889,https://www.boxofficemojo.com/release/rl3897787905/?ref_=bo_yld_table_29
Out for Justice,"$39,673,161","$10,524,026","$50,197,187",tt0102614,https://www.boxofficemojo.com/release/rl6915585/?ref_=bo_yld_table_30
The Godfather Part III,"$66,666,062","$108,809","$66,774,871",tt0099674,https://www.boxofficemojo.com/release/rl1414825473/?ref_=bo_yld_table_31
The Doctor,"$38,120,905",$0,"$38,120,905",tt0101746,https://www.boxofficemojo.com/release/rl3528427009/?ref_=bo_yld_table_32
Bill & Ted's Bogus Journey,"$38,037,513",$418,"$38,037,931",tt0101452,https://www.boxofficemojo.com/release/rl1481082369/?ref_=bo_yld_table_33
Dead Again,"$38,016,380",$0,"$38,016,380",tt0101669,https://www.boxofficemojo.com/release/rl3209463297/?ref_=bo_yld_table_34
Soapdish,"$36,489,888",$0,"$36,489,888",tt0102951,https://www.boxofficemojo.com/release/rl2003863041/?ref_=bo_yld_table_35
Freddy's Dead: The Final Nightmare,"$34,872,033","$12,966,525","$47,838,558",tt0101917,https://www.boxofficemojo.com/release/rl4149380609/?ref_=bo_yld_table_36
White Fang,"$34,793,160","$5,640,712","$40,433,872",tt0103247,https://www.boxofficemojo.com/release/rl645629441/?ref_=bo_yld_table_37
The Doors,"$34,416,893","$77,991","$34,494,884",tt0101761,https://www.boxofficemojo.com/release/rl374244865/?ref_=bo_yld_table_38
King Ralph,"$34,002,045",$0,"$34,002,045",tt0102216,https://www.boxofficemojo.com/release/rl3160180225/?ref_=bo_yld_table_39
Curly Sue,"$33,691,313",$0,"$33,691,313",tt0101635,https://www.boxofficemojo.com/release/rl4132275713/?ref_=bo_yld_table_40
Dying Young,"$33,669,178",$0,"$33,669,178",tt0101787,https://www.boxofficemojo.com/release/rl3578693121/?ref_=bo_yld_table_41
The Last Boy Scout,"$59,509,925",$0,"$59,509,925",tt0102266,https://www.boxofficemojo.com/release/rl1600095745/?ref_=bo_yld_table_42
Jungle Fever,"$32,482,682",$0,"$32,482,682",tt0102175,https://www.boxofficemojo.com/release/rl2505934337/?ref_=bo_yld_table_43
Edward Scissorhands,"$56,362,352","$1,538","$56,363,890",tt0099487,https://www.boxofficemojo.com/release/rl5342721/?ref_=bo_yld_table_44
Double Impact,"$30,102,717",$0,"$30,102,717",tt0101764,https://www.boxofficemojo.com/release/rl2051966465/?ref_=bo_yld_table_45
Green Card,"$29,888,235",$0,"$29,888,235",tt0099699,https://www.boxofficemojo.com/release/rl2706867713/?ref_=bo_yld_table_46
L.A. Story,"$28,862,081",$0,"$28,862,081",tt0102250,https://www.boxofficemojo.com/release/rl2740946433/?ref_=bo_yld_table_47
Deceived,"$28,738,096",$0,"$28,738,096",tt0101694,https://www.boxofficemojo.com/release/rl3813443073/?ref_=bo_yld_table_48
