Title,Domestic,International,Worldwide,ImdbID,URL
Pirates of the Caribbean: Dead Man's Chest,"$423,315,812","$642,863,913","$1,066,179,725",tt0383574,https://www.boxofficemojo.com/release/rl4083713537/?ref_=bo_yld_table_1
Cars,"$244,082,982","$217,900,167","$461,983,149",tt0317219,https://www.boxofficemojo.com/release/rl1195935233/?ref_=bo_yld_table_2
X-Men: The Last Stand,"$234,362,462","$226,072,829","$460,435,291",tt0376994,https://www.boxofficemojo.com/release/rl1484424705/?ref_=bo_yld_table_3
The Da Vinci Code,"$217,536,138","$542,470,807","$760,006,945",tt0382625,https://www.boxofficemojo.com/release/rl1632404993/?ref_=bo_yld_table_4
Superman Returns,"$200,081,192","$191,000,000","$391,081,192",tt0348150,https://www.boxofficemojo.com/release/rl4067591681/?ref_=bo_yld_table_5
Ice Age 2: The Meltdown,"$195,330,621","$465,668,135","$660,998,756",tt0438097,https://www.boxofficemojo.com/release/rl3294135809/?ref_=bo_yld_table_6
Happy Feet,"$198,000,317","$186,335,291","$384,335,608",tt0366548,https://www.boxofficemojo.com/release/rl2069267969/?ref_=bo_yld_table_7
Over the Hedge,"$155,019,340","$29,757,210","$184,776,550",tt0327084,https://www.boxofficemojo.com/release/rl1785300481/?ref_=bo_yld_table_8
Casino Royale,"$167,445,960","$438,553,632","$605,999,592",tt0381061,https://www.boxofficemojo.com/release/rl3428484609/?ref_=bo_yld_table_9
Talladega Nights: The Ballad of Ricky Bobby,"$148,213,377","$15,148,718","$163,362,095",tt0415306,https://www.boxofficemojo.com/release/rl2422507009/?ref_=bo_yld_table_10
Click,"$137,355,633","$103,329,693","$240,685,326",tt0389860,https://www.boxofficemojo.com/release/rl541754881/?ref_=bo_yld_table_11
Mission: Impossible III,"$134,029,801","$264,449,696","$398,479,497",tt0317919,https://www.boxofficemojo.com/release/rl1348634113/?ref_=bo_yld_table_12
Borat,"$128,505,958","$5,540,977","$134,046,935",tt0443453,https://www.boxofficemojo.com/release/rl2990966273/?ref_=bo_yld_table_13
The Devil Wears Prada,"$124,740,460","$201,965,442","$326,705,902",tt0458352,https://www.boxofficemojo.com/release/rl1481606657/?ref_=bo_yld_table_14
The Departed,"$132,384,315","$26,696,404","$159,080,719",tt0407887,https://www.boxofficemojo.com/release/rl508528129/?ref_=bo_yld_table_15
The Break-Up,"$118,703,275","$86,964,935","$205,668,210",tt0452594,https://www.boxofficemojo.com/release/rl894010881/?ref_=bo_yld_table_16
Night at the Museum,"$250,863,268","$72,754,305","$323,617,573",tt0477347,https://www.boxofficemojo.com/release/rl2103936513/?ref_=bo_yld_table_17
The Pursuit of Happyness,"$163,566,459","$143,561,166","$307,127,625",tt0454921,https://www.boxofficemojo.com/release/rl1349158401/?ref_=bo_yld_table_18
Scary Movie 4,"$90,710,620","$87,552,000","$178,262,620",tt0362120,https://www.boxofficemojo.com/release/rl4084172289/?ref_=bo_yld_table_19
Failure to Launch,"$88,715,192","$41,508,966","$130,224,158",tt0427229,https://www.boxofficemojo.com/release/rl2421196289/?ref_=bo_yld_table_20
Inside Man,"$88,513,495","$8,976,601","$97,490,096",tt0454848,https://www.boxofficemojo.com/release/rl3394995713/?ref_=bo_yld_table_21
Open Season,"$85,105,259","$30,601,171","$115,706,430",tt0400717,https://www.boxofficemojo.com/release/rl3781592577/?ref_=bo_yld_table_22
The Santa Clause 3: The Escape Clause,"$84,500,122","$26,268,000","$110,768,122",tt0452681,https://www.boxofficemojo.com/release/rl1148159489/?ref_=bo_yld_table_23
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","$291,710,957","$453,302,158","$745,013,115",tt0363771,https://www.boxofficemojo.com/release/rl2623833601/?ref_=bo_yld_table_24
The Pink Panther,"$82,226,474","$81,889,423","$164,115,897",tt0383216,https://www.boxofficemojo.com/release/rl2355660289/?ref_=bo_yld_table_25
Eight Below,"$81,612,565","$38,843,429","$120,455,994",tt0397313,https://www.boxofficemojo.com/release/rl205686273/?ref_=bo_yld_table_26
Saw III,"$80,238,724","$4,396,827","$84,635,551",tt0489270,https://www.boxofficemojo.com/release/rl2339341825/?ref_=bo_yld_table_27
Nacho Libre,"$80,197,993","$19,057,467","$99,255,460",tt0457510,https://www.boxofficemojo.com/release/rl3093595649/?ref_=bo_yld_table_28
"You, Me and Dupree","$75,628,110","$55,000,793","$130,628,903",tt0463034,https://www.boxofficemojo.com/release/rl2323285505/?ref_=bo_yld_table_29
Monster House,"$73,661,010","$68,200,233","$141,861,243",tt0385880,https://www.boxofficemojo.com/release/rl2137359873/?ref_=bo_yld_table_30
Jackass Number Two,"$72,778,712","$11,866,452","$84,645,164",tt0493430,https://www.boxofficemojo.com/release/rl2153416193/?ref_=bo_yld_table_31
Barnyard,"$72,637,803","$44,117,277","$116,755,080",tt0414853,https://www.boxofficemojo.com/release/rl4131751425/?ref_=bo_yld_table_32
RV,"$71,726,025","$15,802,148","$87,528,173",tt0449089,https://www.boxofficemojo.com/release/rl510625281/?ref_=bo_yld_table_33
Brokeback Mountain,"$83,043,761","$11,975,237","$95,018,998",tt0388795,https://www.boxofficemojo.com/release/rl1833534977/?ref_=bo_yld_table_34
V for Vendetta,"$70,511,035","$62,000,000","$132,511,035",tt0434409,https://www.boxofficemojo.com/release/rl1601799681/?ref_=bo_yld_table_35
World Trade Center,"$70,278,893","$22,689,412","$92,968,305",tt0469641,https://www.boxofficemojo.com/release/rl125470209/?ref_=bo_yld_table_36
Big Momma's House 2,"$70,165,972","$1,191,017","$71,356,989",tt0421729,https://www.boxofficemojo.com/release/rl558335489/?ref_=bo_yld_table_37
Step Up,"$65,328,121","$48,866,726","$114,194,847",tt0462590,https://www.boxofficemojo.com/release/rl3631449601/?ref_=bo_yld_table_38
Miami Vice,"$63,450,470","$100,344,039","$163,794,509",tt0430357,https://www.boxofficemojo.com/release/rl1231193601/?ref_=bo_yld_table_39
Madea's Family Reunion,"$63,318,000","$50,939","$63,368,939",tt0455612,https://www.boxofficemojo.com/release/rl1096844801/?ref_=bo_yld_table_40
The Fast and the Furious: Tokyo Drift,"$62,514,415","$96,450,195","$158,964,610",tt0463985,https://www.boxofficemojo.com/release/rl676562433/?ref_=bo_yld_table_41
Underworld: Evolution,"$62,318,875","$49,157,638","$111,476,513",tt0401855,https://www.boxofficemojo.com/release/rl2406909441/?ref_=bo_yld_table_42
Flushed Away,"$64,665,672","$113,615,882","$178,281,554",tt0424095,https://www.boxofficemojo.com/release/rl458393089/?ref_=bo_yld_table_43
Deja Vu,"$64,038,616","$116,518,934","$180,557,550",tt0453467,https://www.boxofficemojo.com/release/rl844072449/?ref_=bo_yld_table_44
The Shaggy Dog,"$61,123,569","$26,010,711","$87,134,280",tt0393735,https://www.boxofficemojo.com/release/rl2356053505/?ref_=bo_yld_table_45
Poseidon,"$60,674,817","$121,000,000","$181,674,817",tt0409182,https://www.boxofficemojo.com/release/rl1667991041/?ref_=bo_yld_table_46
The Benchwarmers,"$59,843,754","$5,118,875","$64,962,629",tt0437863,https://www.boxofficemojo.com/release/rl3041166849/?ref_=bo_yld_table_47
Little Miss Sunshine,"$59,891,098","$41,167,856","$101,058,954",tt0449059,https://www.boxofficemojo.com/release/rl4150167041/?ref_=bo_yld_table_48
King Kong,"$218,080,025","$338,826,353","$556,906,378",tt0360717,https://www.boxofficemojo.com/release/rl1331463681/?ref_=bo_yld_table_49
Little Man,"$58,645,052","$45,358,270","$104,003,322",tt0430304,https://www.boxofficemojo.com/release/rl4083058177/?ref_=bo_yld_table_50
Curious George,"$58,360,760","$11,505,164","$69,865,924",tt0381971,https://www.boxofficemojo.com/release/rl4115498497/?ref_=bo_yld_table_51
Invincible,"$57,806,952","$673,876","$58,480,828",tt0445990,https://www.boxofficemojo.com/release/rl2069530113/?ref_=bo_yld_table_52
Eragon,"$75,030,163","$175,395,349","$250,425,512",tt0449010,https://www.boxofficemojo.com/release/rl3545335297/?ref_=bo_yld_table_53
Fun with Dick and Jane,"$110,332,737","$94,349,162","$204,681,899",tt0369441,https://www.boxofficemojo.com/release/rl1985316353/?ref_=bo_yld_table_54
