Title,Domestic,International,Worldwide,ImdbID,URL
Mr. Saturday Night,"$13,351,357",$0,"$13,351,357",tt0104928,https://www.boxofficemojo.com/release/rl2909767169/?ref_=bo_yld_table_89
The Great Mouse Detective,"$13,288,756","$4,126,855","$17,415,611",tt0091149,https://www.boxofficemojo.com/release/rl2690090497/?ref_=bo_yld_table_90
Class Act,"$13,272,113",$0,"$13,272,113",tt0103978,https://www.boxofficemojo.com/release/rl1045071361/?ref_=bo_yld_table_91
Enchanted April,"$13,200,170",$0,"$13,200,170",tt0101811,https://www.boxofficemojo.com/release/rl2538702337/?ref_=bo_yld_table_92
American Me,"$13,086,430",$0,"$13,086,430",tt0103671,https://www.boxofficemojo.com/release/rl2806220289/?ref_=bo_yld_table_93
Hellraiser III: Hell on Earth,"$12,534,961",$0,"$12,534,961",tt0104409,https://www.boxofficemojo.com/release/rl744064513/?ref_=bo_yld_table_94
Leap of Faith,"$23,369,283",$0,"$23,369,283",tt0104695,https://www.boxofficemojo.com/release/rl3596584449/?ref_=bo_yld_table_95
A Stranger Among Us,"$12,282,994",$0,"$12,282,994",tt0105483,https://www.boxofficemojo.com/release/rl393381377/?ref_=bo_yld_table_96
Rock-A-Doodle,"$11,657,385",$0,"$11,657,385",tt0102802,https://www.boxofficemojo.com/release/rl1298957825/?ref_=bo_yld_table_97
Jennifer 8,"$11,390,479",$0,"$11,390,479",tt0104549,https://www.boxofficemojo.com/release/rl1063093761/?ref_=bo_yld_table_98
Whispers in the Dark,"$11,124,511",$0,"$11,124,511",tt0105811,https://www.boxofficemojo.com/release/rl679183873/?ref_=bo_yld_table_99
Stay Tuned,"$10,736,401",$0,"$10,736,401",tt0105466,https://www.boxofficemojo.com/release/rl2155054593/?ref_=bo_yld_table_100
Glengarry Glen Ross,"$10,725,228","$1,384","$10,726,612",tt0104348,https://www.boxofficemojo.com/release/rl1851033089/?ref_=bo_yld_table_101
Hoffa,"$24,276,506",$0,"$24,276,506",tt0104427,https://www.boxofficemojo.com/release/rl2170127873/?ref_=bo_yld_table_102
Husbands and Wives,"$10,555,619",$0,"$10,555,619",tt0104466,https://www.boxofficemojo.com/release/rl3864561153/?ref_=bo_yld_table_103
Gladiator,"$9,223,441",$0,"$9,223,441",tt0104346,https://www.boxofficemojo.com/release/rl2119468545/?ref_=bo_yld_table_104
White Sands,"$9,011,574",$0,"$9,011,574",tt0105813,https://www.boxofficemojo.com/release/rl360416769/?ref_=bo_yld_table_105
Howards End,"$25,966,555","$1,451","$25,968,006",tt0104454,https://www.boxofficemojo.com/release/rl3092809217/?ref_=bo_yld_table_106
Once Upon a Crime...,"$8,669,847",$0,"$8,669,847",tt0101625,https://www.boxofficemojo.com/release/rl1281787393/?ref_=bo_yld_table_107
Bebe's Kids,"$8,442,162",$0,"$8,442,162",tt0103783,https://www.boxofficemojo.com/release/rl121931265/?ref_=bo_yld_table_108
Dr. Giggles,"$8,403,433",$0,"$8,403,433",tt0104139,https://www.boxofficemojo.com/release/rl2907604481/?ref_=bo_yld_table_109
Christopher Columbus: The Discovery,"$8,251,071","$3,101,563","$11,352,634",tt0103962,https://www.boxofficemojo.com/release/rl2622195201/?ref_=bo_yld_table_110
Mississippi Masala,"$7,308,786",$0,"$7,308,786",tt0102456,https://www.boxofficemojo.com/release/rl3613558273/?ref_=bo_yld_table_111
Sarafina!,"$7,306,242","$3,747","$7,309,989",tt0105316,https://www.boxofficemojo.com/release/rl2993653249/?ref_=bo_yld_table_112
1492: Conquest of Paradise,"$7,191,399","$3,002,680","$10,194,079",tt0103594,https://www.boxofficemojo.com/release/rl390170113/?ref_=bo_yld_table_113
Rush,"$7,241,350",$0,"$7,241,350",tt0102820,https://www.boxofficemojo.com/release/rl779060737/?ref_=bo_yld_table_114
Trespass,"$13,249,535",$0,"$13,249,535",tt0105636,https://www.boxofficemojo.com/release/rl2675410433/?ref_=bo_yld_table_115
The Mambo Kings,"$6,742,168",$0,"$6,742,168",tt0104802,https://www.boxofficemojo.com/release/rl3630204417/?ref_=bo_yld_table_116
An American Tail: Fievel Goes West,"$22,166,041",$0,"$22,166,041",tt0101329,https://www.boxofficemojo.com/release/rl4081288705/?ref_=bo_yld_table_117
Article 99,"$6,375,979",$0,"$6,375,979",tt0101371,https://www.boxofficemojo.com/release/rl2789377537/?ref_=bo_yld_table_118
Night and the City,"$6,202,756",$201,"$6,202,957",tt0105001,https://www.boxofficemojo.com/release/rl526878209/?ref_=bo_yld_table_119
Folks!,"$6,132,924",$0,"$6,132,924",tt0104283,https://www.boxofficemojo.com/release/rl257066497/?ref_=bo_yld_table_120
Wind,"$5,519,569",$0,"$5,519,569",tt0105824,https://www.boxofficemojo.com/release/rl2726004225/?ref_=bo_yld_table_121
Europa Europa,"$5,575,738",$0,"$5,575,738",tt0099776,https://www.boxofficemojo.com/release/rl928024065/?ref_=bo_yld_table_122
Of Mice and Men,"$5,471,088",$0,"$5,471,088",tt0105046,https://www.boxofficemojo.com/release/rl1331856897/?ref_=bo_yld_table_123
Split Second,"$5,430,822",$0,"$5,430,822",tt0105459,https://www.boxofficemojo.com/release/rl376669697/?ref_=bo_yld_table_124
Innocent Blood,"$4,943,279",$0,"$4,943,279",tt0104511,https://www.boxofficemojo.com/release/rl3646653953/?ref_=bo_yld_table_125
The Playboys,"$4,906,900",$0,"$4,906,900",tt0105150,https://www.boxofficemojo.com/release/rl3479733761/?ref_=bo_yld_table_126
Diggstown,"$4,836,637",$0,"$4,836,637",tt0104107,https://www.boxofficemojo.com/release/rl2907670017/?ref_=bo_yld_table_127
Radio Flyer,"$4,651,977",$0,"$4,651,977",tt0105211,https://www.boxofficemojo.com/release/rl2154464769/?ref_=bo_yld_table_128
Bob Roberts,"$4,479,470",$0,"$4,479,470",tt0103850,https://www.boxofficemojo.com/release/rl2135328257/?ref_=bo_yld_table_129
Hear My Song,"$4,313,473",$0,"$4,313,473",tt0102014,https://www.boxofficemojo.com/release/rl4183197185/?ref_=bo_yld_table_130
Twin Peaks: Fire Walk with Me,"$4,160,851","$8,792","$4,169,643",tt0105665,https://www.boxofficemojo.com/release/rl125208065/?ref_=bo_yld_table_131
Man Trouble,"$4,096,030",$0,"$4,096,030",tt0104804,https://www.boxofficemojo.com/release/rl23299585/?ref_=bo_yld_table_132
Passed Away,"$4,030,793",$0,"$4,030,793",tt0105103,https://www.boxofficemojo.com/release/rl3765011969/?ref_=bo_yld_table_133
Blade Runner,"$3,740,330","$901,950","$4,642,280",tt0083658,https://www.boxofficemojo.com/release/rl2185725441/?ref_=bo_yld_table_134
The Gun in Betty Lou's Handbag,"$3,721,911",$0,"$3,721,911",tt0104376,https://www.boxofficemojo.com/release/rl4099376641/?ref_=bo_yld_table_135
Traces of Red,"$3,206,714",$0,"$3,206,714",tt0105631,https://www.boxofficemojo.com/release/rl1299678721/?ref_=bo_yld_table_136
The Crying Game,"$62,548,947",$139,"$62,549,086",tt0104036,https://www.boxofficemojo.com/release/rl2337113601/?ref_=bo_yld_table_137
K2,"$3,106,559",$0,"$3,106,559",tt0102178,https://www.boxofficemojo.com/release/rl4150101505/?ref_=bo_yld_table_138
Blame It on the Bellboy,"$3,104,545",$0,"$3,104,545",tt0103827,https://www.boxofficemojo.com/release/rl4165436929/?ref_=bo_yld_table_139
The Public Eye,"$3,067,917",$0,"$3,067,917",tt0105187,https://www.boxofficemojo.com/release/rl6981121/?ref_=bo_yld_table_140
CrissCross,"$3,052,738",$0,"$3,052,738",tt0104027,https://www.boxofficemojo.com/release/rl1129154049/?ref_=bo_yld_table_141
This Is My Life,"$2,922,094",$0,"$2,922,094",tt0105577,https://www.boxofficemojo.com/release/rl1215596033/?ref_=bo_yld_table_142
Reservoir Dogs,"$2,832,029","$5,516","$2,837,545",tt0105236,https://www.boxofficemojo.com/release/rl2322433537/?ref_=bo_yld_table_143
The Power of One,"$2,827,107",$0,"$2,827,107",tt0105159,https://www.boxofficemojo.com/release/rl1147897345/?ref_=bo_yld_table_144
Newsies,"$2,819,485","$1,232,508","$4,051,993",tt0104990,https://www.boxofficemojo.com/release/rl3261367809/?ref_=bo_yld_table_145
Year of the Comet,"$2,791,515",$0,"$2,791,515",tt0105871,https://www.boxofficemojo.com/release/rl1182434817/?ref_=bo_yld_table_146
Shadows and Fog,"$2,735,731",$0,"$2,735,731",tt0105378,https://www.boxofficemojo.com/release/rl2641266177/?ref_=bo_yld_table_147
Raise the Red Lantern,"$2,603,061",$0,"$2,603,061",tt0101640,https://www.boxofficemojo.com/release/rl3765077505/?ref_=bo_yld_table_148
Naked Lunch,"$2,641,357","$24,453","$2,665,810",tt0102511,https://www.boxofficemojo.com/release/rl3009709569/?ref_=bo_yld_table_149
Aces: Iron Eagle III,"$2,517,600",$0,"$2,517,600",tt0103617,https://www.boxofficemojo.com/release/rl1666876929/?ref_=bo_yld_table_150
Love Crimes,"$2,287,928",$0,"$2,287,928",tt0102340,https://www.boxofficemojo.com/release/rl3965814273/?ref_=bo_yld_table_151
Noises Off...,"$2,280,148",$0,"$2,280,148",tt0105017,https://www.boxofficemojo.com/release/rl3043460609/?ref_=bo_yld_table_152
A Brief History of Time,"$2,279,692",$0,"$2,279,692",tt0103882,https://www.boxofficemojo.com/release/rl592020993/?ref_=bo_yld_table_153
Mom and Dad Save the World,"$2,034,470",$0,"$2,034,470",tt0104905,https://www.boxofficemojo.com/release/rl3596846593/?ref_=bo_yld_table_154
Gate 2: The Trespassers,"$2,032,973",$0,"$2,032,973",tt0099636,https://www.boxofficemojo.com/release/rl2874508801/?ref_=bo_yld_table_155
Night on Earth,"$2,015,810",$0,"$2,015,810",tt0102536,https://www.boxofficemojo.com/release/rl375883265/?ref_=bo_yld_table_156
Bad Lieutenant,"$2,000,022","$19,447","$2,019,469",tt0103759,https://www.boxofficemojo.com/release/rl1430619649/?ref_=bo_yld_table_157
Poison Ivy,"$1,829,804",$0,"$1,829,804",tt0105156,https://www.boxofficemojo.com/release/rl611026433/?ref_=bo_yld_table_158
The Double Life of Véronique,"$1,999,955","$3,011","$2,002,966",tt0101765,https://www.boxofficemojo.com/release/rl4165895681/?ref_=bo_yld_table_159
Delicatessen,"$1,794,187",$0,"$1,794,187",tt0101700,https://www.boxofficemojo.com/release/rl693077505/?ref_=bo_yld_table_160
The Waterdance,"$1,723,319",$0,"$1,723,319",tt0105789,https://www.boxofficemojo.com/release/rl2088273409/?ref_=bo_yld_table_161
Casablanca,"$1,719,913",$0,"$1,719,913",tt0034583,https://www.boxofficemojo.com/release/rl3192423937/?ref_=bo_yld_table_162
Out on a Limb,"$1,659,542",$0,"$1,659,542",tt0105078,https://www.boxofficemojo.com/release/rl90801665/?ref_=bo_yld_table_163
Madame Bovary,"$1,942,423",$0,"$1,942,423",tt0102368,https://www.boxofficemojo.com/release/rl1432389121/?ref_=bo_yld_table_164
Zebrahead,"$1,557,771",$0,"$1,557,771",tt0105885,https://www.boxofficemojo.com/release/rl3514467841/?ref_=bo_yld_table_165
One False Move,"$1,543,112",$0,"$1,543,112",tt0102592,https://www.boxofficemojo.com/release/rl4249912833/?ref_=bo_yld_table_166
A Midnight Clear,"$1,526,697",$0,"$1,526,697",tt0102443,https://www.boxofficemojo.com/release/rl2892137985/?ref_=bo_yld_table_167
Leaving Normal,"$1,514,114",$0,"$1,514,114",tt0104697,https://www.boxofficemojo.com/release/rl3244262913/?ref_=bo_yld_table_168
Life Is Sweet,"$1,516,414",$0,"$1,516,414",tt0100024,https://www.boxofficemojo.com/release/rl2807989761/?ref_=bo_yld_table_169
Where Angels Fear to Tread,"$1,403,033",$0,"$1,403,033",tt0103243,https://www.boxofficemojo.com/release/rl3275982337/?ref_=bo_yld_table_170
High Heels,"$1,710,057",$0,"$1,710,057",tt0103030,https://www.boxofficemojo.com/release/rl1415153153/?ref_=bo_yld_table_171
South Central,"$1,373,196",$0,"$1,373,196",tt0105450,https://www.boxofficemojo.com/release/rl4117792257/?ref_=bo_yld_table_172
Little Nemo: Adventures in Slumberland,"$1,368,000",$0,"$1,368,000",tt0104740,https://www.boxofficemojo.com/release/rl677479937/?ref_=bo_yld_table_173
Hearts of Darkness: A Filmmaker's Apocalypse,"$1,318,449",$400,"$1,318,849",tt0102015,https://www.boxofficemojo.com/release/rl3948316161/?ref_=bo_yld_table_174
The Best Intentions,"$1,253,106",$0,"$1,253,106",tt0104350,https://www.boxofficemojo.com/release/rl2319746561/?ref_=bo_yld_table_175
At Play in the Fields of the Lord,"$1,345,903",$0,"$1,345,903",tt0101373,https://www.boxofficemojo.com/release/rl3295184385/?ref_=bo_yld_table_176
Freddie as F.R.O.7.,"$1,119,368",$0,"$1,119,368",tt0104298,https://www.boxofficemojo.com/release/rl4115826177/?ref_=bo_yld_table_177
Mistress,"$1,102,469",$0,"$1,102,469",tt0104892,https://www.boxofficemojo.com/release/rl3294791169/?ref_=bo_yld_table_178
Light Sleeper,"$1,050,861","$5,126","$1,055,987",tt0102307,https://www.boxofficemojo.com/release/rl2388559361/?ref_=bo_yld_table_179
Europa,"$1,007,001",$0,"$1,007,001",tt0101829,https://www.boxofficemojo.com/release/rl3380250113/?ref_=bo_yld_table_180
Screenplay: Antonia and Jane,"$1,002,078",$0,"$1,002,078",tt0101358,https://www.boxofficemojo.com/release/rl71468545/?ref_=bo_yld_table_181
Kafka,"$1,059,071",$0,"$1,059,071",tt0102181,https://www.boxofficemojo.com/release/rl3831334401/?ref_=bo_yld_table_182
The Lover,"$4,899,194","$113,896","$5,013,090",tt0101316,https://www.boxofficemojo.com/release/rl778077697/?ref_=bo_yld_table_183
35 Up,"$922,872",$0,"$922,872",tt0101254,https://www.boxofficemojo.com/release/rl2906752513/?ref_=bo_yld_table_184
Ruby,"$919,286",$0,"$919,286",tt0105291,https://www.boxofficemojo.com/release/rl3731654145/?ref_=bo_yld_table_185
Brain Donors,"$918,239",$0,"$918,239",tt0103872,https://www.boxofficemojo.com/release/rl3628500481/?ref_=bo_yld_table_186
Scent of a Woman,"$63,095,253",$0,"$63,095,253",tt0105323,https://www.boxofficemojo.com/release/rl3933177345/?ref_=bo_yld_table_187
Meeting Venus,"$1,000,348",$0,"$1,000,348",tt0102428,https://www.boxofficemojo.com/release/rl761431553/?ref_=bo_yld_table_188
Rampage,"$796,368",$0,"$796,368",tt0095958,https://www.boxofficemojo.com/release/rl3546973697/?ref_=bo_yld_table_189
Cabeza de Vaca,"$789,127",$0,"$789,127",tt0101529,https://www.boxofficemojo.com/release/rl3477702145/?ref_=bo_yld_table_190
Turtle Beach,"$778,535",$0,"$778,535",tt0103141,https://www.boxofficemojo.com/release/rl427197953/?ref_=bo_yld_table_191
Mindwalk,"$774,048",$0,"$774,048",tt0100151,https://www.boxofficemojo.com/release/rl2237826561/?ref_=bo_yld_table_192
Until the End of the World,"$829,625",$0,"$829,625",tt0101458,https://www.boxofficemojo.com/release/rl3614868993/?ref_=bo_yld_table_193
Love Potion No. 9,"$754,935",$0,"$754,935",tt0102343,https://www.boxofficemojo.com/release/rl392201729/?ref_=bo_yld_table_194
Edward II,"$694,438",$0,"$694,438",tt0101798,https://www.boxofficemojo.com/release/rl122783233/?ref_=bo_yld_table_195
