Title,Domestic,International,Worldwide,ImdbID,URL
Chasing Mavericks,"$6,002,756","$1,939,360","$7,942,116",tt1629757,https://www.boxofficemojo.com/release/rl2087093761/?ref_=bo_yld_table_162
Casa de mi Padre,"$5,909,483","$2,537,469","$8,446,952",tt1702425,https://www.boxofficemojo.com/release/rl2991097345/?ref_=bo_yld_table_163
Outlaws,"$5,672,846","$4,500,836","$10,173,682",tt1566501,https://www.boxofficemojo.com/release/rl1280476673/?ref_=bo_yld_table_164
The Sessions,"$6,002,451","$4,653,704","$10,656,155",tt1866249,https://www.boxofficemojo.com/release/rl2238809601/?ref_=bo_yld_table_165
Won't Back Down,"$5,310,554","$67,674","$5,378,228",tt1870529,https://www.boxofficemojo.com/release/rl3395257857/?ref_=bo_yld_table_166
Hubble,"$52,522,904","$21,726,825","$74,249,729",tt1433813,https://www.boxofficemojo.com/release/rl2623047169/?ref_=bo_yld_table_167
October Baby,"$5,157,886",$0,"$5,157,886",tt1720182,https://www.boxofficemojo.com/release/rl493258241/?ref_=bo_yld_table_168
Hitchcock,"$6,008,677","$21,030,992","$27,039,669",tt0975645,https://www.boxofficemojo.com/release/rl2623112705/?ref_=bo_yld_table_169
Young Adult,"$16,311,571","$6,627,456","$22,939,027",tt1625346,https://www.boxofficemojo.com/release/rl2356839937/?ref_=bo_yld_table_170
The Apparition,"$4,936,819","$1,477,027","$6,413,846",tt1433822,https://www.boxofficemojo.com/release/rl1698858497/?ref_=bo_yld_table_171
The Sitter,"$30,441,326","$4,500,862","$34,942,188",tt1366344,https://www.boxofficemojo.com/release/rl2373027329/?ref_=bo_yld_table_172
A Dangerous Method,"$5,704,709","$24,814,727","$30,519,436",tt1571222,https://www.boxofficemojo.com/release/rl692880897/?ref_=bo_yld_table_173
"Jeff, Who Lives at Home","$4,269,426","$435,331","$4,704,757",tt1588334,https://www.boxofficemojo.com/release/rl962430465/?ref_=bo_yld_table_174
Goon,"$4,168,528","$2,816,630","$6,985,158",tt1456635,https://www.boxofficemojo.com/release/rl3226764801/?ref_=bo_yld_table_175
The Raid: Redemption,"$4,105,187","$722,870","$4,828,057",tt1899353,https://www.boxofficemojo.com/release/rl4033512961/?ref_=bo_yld_table_176
Safety Not Guaranteed,"$4,010,957","$413,742","$4,424,699",tt1862079,https://www.boxofficemojo.com/release/rl2070906369/?ref_=bo_yld_table_177
Puss in Boots,"$149,260,504","$405,726,973","$554,987,477",tt0448694,https://www.boxofficemojo.com/release/rl1214940673/?ref_=bo_yld_table_178
Bully,"$3,863,446","$86,798","$3,950,244",tt1682181,https://www.boxofficemojo.com/release/rl2252965377/?ref_=bo_yld_table_179
Flying Monsters 3D with David Attenborough,"$5,705,874","$5,107,988","$10,813,862",tt1777610,https://www.boxofficemojo.com/release/rl290620929/?ref_=bo_yld_table_180
The Cold Light of Day,"$3,763,583","$13,100,000","$16,863,583",tt1366365,https://www.boxofficemojo.com/release/rl1464501761/?ref_=bo_yld_table_181
Nitro Circus: The Movie,"$3,377,618","$796,651","$4,174,269",tt1815852,https://www.boxofficemojo.com/release/rl1399293441/?ref_=bo_yld_table_182
Atlas Shrugged II: The Strike,"$3,336,053",$0,"$3,336,053",tt1985017,https://www.boxofficemojo.com/release/rl3645015553/?ref_=bo_yld_table_183
Last Ounce of Courage,"$3,329,674",$0,"$3,329,674",tt2359137,https://www.boxofficemojo.com/release/rl2757723649/?ref_=bo_yld_table_184
Pina,"$3,524,826","$15,181,027","$18,705,853",tt1440266,https://www.boxofficemojo.com/release/rl2473100801/?ref_=bo_yld_table_185
Happy Feet Two,"$64,006,466","$31,183,327","$95,189,793",tt1402488,https://www.boxofficemojo.com/release/rl2086045185/?ref_=bo_yld_table_186
Robot & Frank,"$3,325,038","$1,481,385","$4,806,423",tt1990314,https://www.boxofficemojo.com/release/rl1466729985/?ref_=bo_yld_table_187
