Title,Domestic,International,Worldwide,ImdbID,URL
Star Wars: Episode VIII - The Last Jedi,"$620,181,382","$92,177,125","$712,358,507",tt2527336,https://www.boxofficemojo.com/release/rl2708702721/?ref_=bo_yld_table_1
Beauty and the Beast,"$504,014,165","$759,506,961","$1,263,521,126",tt2771200,https://www.boxofficemojo.com/release/rl222594561/?ref_=bo_yld_table_2
Wonder Woman,"$412,563,408","$410,400,000","$822,963,408",tt0451279,https://www.boxofficemojo.com/release/rl578455041/?ref_=bo_yld_table_3
Guardians of the Galaxy Vol. 2,"$389,813,101","$84,129,849","$473,942,950",tt3896198,https://www.boxofficemojo.com/release/rl2976089601/?ref_=bo_yld_table_4
Spider-Man: Homecoming,"$334,201,140","$545,965,784","$880,166,924",tt2250912,https://www.boxofficemojo.com/release/rl863208961/?ref_=bo_yld_table_5
It,"$327,481,748","$47,818,252","$375,300,000",tt1396484,https://www.boxofficemojo.com/release/rl3481241089/?ref_=bo_yld_table_6
Thor: Ragnarok,"$315,058,289","$538,918,837","$853,977,126",tt3501632,https://www.boxofficemojo.com/release/rl2959312385/?ref_=bo_yld_table_7
Despicable Me 3,"$264,624,300","$770,175,109","$1,034,799,409",tt3469046,https://www.boxofficemojo.com/release/rl122652161/?ref_=bo_yld_table_8
Logan,"$226,277,068","$392,744,368","$619,021,436",tt3315342,https://www.boxofficemojo.com/release/rl3229320705/?ref_=bo_yld_table_9
The Fate of the Furious,"$226,008,385",$0,"$226,008,385",tt4630562,https://www.boxofficemojo.com/release/rl1767212545/?ref_=bo_yld_table_10
Justice League,"$229,024,295","$432,300,000","$661,324,295",tt0974015,https://www.boxofficemojo.com/release/rl1129088513/?ref_=bo_yld_table_11
Dunkirk,"$188,045,546","$338,000,000","$526,045,546",tt5013056,https://www.boxofficemojo.com/release/rl4118644225/?ref_=bo_yld_table_12
Coco,"$210,460,015","$604,181,157","$814,641,172",tt2380307,https://www.boxofficemojo.com/release/rl3983050241/?ref_=bo_yld_table_13
The Lego Batman Movie,"$175,750,384","$136,400,000","$312,150,384",tt4116284,https://www.boxofficemojo.com/release/rl660506113/?ref_=bo_yld_table_14
Get Out,"$176,040,665","$79,367,304","$255,407,969",tt5052448,https://www.boxofficemojo.com/release/rl256280065/?ref_=bo_yld_table_15
The Boss Baby,"$175,003,033","$352,962,903","$527,965,936",tt3874544,https://www.boxofficemojo.com/release/rl2789639681/?ref_=bo_yld_table_16
Pirates of the Caribbean: Dead Men Tell No Tales,"$172,558,876","$622,302,918","$794,861,794",tt1790809,https://www.boxofficemojo.com/release/rl1382778369/?ref_=bo_yld_table_17
Jumanji: Welcome to the Jungle,"$404,515,480","$153,046,586","$557,562,066",tt2283362,https://www.boxofficemojo.com/release/rl3095234049/?ref_=bo_yld_table_18
Kong: Skull Island,"$168,052,812","$400,600,000","$568,652,812",tt3731562,https://www.boxofficemojo.com/release/rl710837761/?ref_=bo_yld_table_19
Hidden Figures,"$169,607,287","$66,349,611","$235,956,898",tt4846340,https://www.boxofficemojo.com/release/rl3749545473/?ref_=bo_yld_table_20
Cars 3,"$152,901,115","$231,029,541","$383,930,656",tt3606752,https://www.boxofficemojo.com/release/rl2054981121/?ref_=bo_yld_table_21
War for the Planet of the Apes,"$146,880,162","$343,839,601","$490,719,763",tt3450958,https://www.boxofficemojo.com/release/rl1782744577/?ref_=bo_yld_table_22
Split,"$138,291,365","$1,871,628","$140,162,993",tt4972582,https://www.boxofficemojo.com/release/rl1300006401/?ref_=bo_yld_table_23
Transformers: The Last Knight,"$130,168,683","$475,256,474","$605,425,157",tt3371366,https://www.boxofficemojo.com/release/rl3313272321/?ref_=bo_yld_table_24
