Title,Domestic,International,Worldwide,ImdbID,URL
Napoleon,"$61,524,375","$159,870,463","$221,394,838",tt13287846,https://www.boxofficemojo.com/release/rl2710274817/?ref_=bo_yld_table_43
Shazam! Fury of the Gods,"$57,638,006","$18,861,994","$76,500,000",tt10151854,https://www.boxofficemojo.com/release/rl162234881/?ref_=bo_yld_table_44
Migration,"$127,630,880","$44,926,039","$172,556,919",tt6495056,https://www.boxofficemojo.com/release/rl83920385/?ref_=bo_yld_table_45
Saw X,"$53,607,898","$5,484,800","$59,092,698",tt21807222,https://www.boxofficemojo.com/release/rl1926595329/?ref_=bo_yld_table_46
Air,"$52,460,106","$37,600,000","$90,060,106",tt16419074,https://www.boxofficemojo.com/release/rl2106295041/?ref_=bo_yld_table_47
Jesus Revolution,"$52,102,987","$2,190,697","$54,293,684",tt10098448,https://www.boxofficemojo.com/release/rl466125569/?ref_=bo_yld_table_48
No Hard Feelings,"$50,452,282","$36,804,125","$87,256,407",tt15671028,https://www.boxofficemojo.com/release/rl4174349057/?ref_=bo_yld_table_49
Talk to Me,"$48,299,436","$43,659,752","$91,959,188",tt10638522,https://www.boxofficemojo.com/release/rl3548742401/?ref_=bo_yld_table_50
Godzilla Minus One,"$57,144,669","$56,531,653","$113,676,322",tt23289160,https://www.boxofficemojo.com/release/rl1285456641/?ref_=bo_yld_table_51
Gran Turismo,"$44,428,554","$77,648,184","$122,076,738",tt4495098,https://www.boxofficemojo.com/release/rl3788079873/?ref_=bo_yld_table_52
The Color Purple,"$60,619,191","$8,300,000","$68,919,191",tt1200263,https://www.boxofficemojo.com/release/rl577012481/?ref_=bo_yld_table_53
The Boogeyman,"$43,244,282","$24,062,961","$67,307,243",tt3427252,https://www.boxofficemojo.com/release/rl3958932225/?ref_=bo_yld_table_54
A Haunting in Venice,"$42,471,412","$79,819,044","$122,290,456",tt22687790,https://www.boxofficemojo.com/release/rl216040193/?ref_=bo_yld_table_55
The Creator,"$40,774,679","$63,497,457","$104,272,136",tt11858890,https://www.boxofficemojo.com/release/rl3888743169/?ref_=bo_yld_table_56
80 for Brady,"$39,448,525","$1,032,350","$40,480,875",tt18079362,https://www.boxofficemojo.com/release/rl3470820097/?ref_=bo_yld_table_57
The Boy and the Heron,"$46,832,867","$235,589,319","$282,422,186",tt6587046,https://www.boxofficemojo.com/release/rl4222321409/?ref_=bo_yld_table_58
Knock at the Cabin,"$35,397,980","$19,362,967","$54,760,947",tt15679400,https://www.boxofficemojo.com/release/rl3793191681/?ref_=bo_yld_table_59
Renaissance: A Film by Beyoncé,"$33,889,684","$10,100,000","$43,989,684",tt29354040,https://www.boxofficemojo.com/release/rl347177729/?ref_=bo_yld_table_60
Missing,"$32,502,025","$16,265,823","$48,767,848",tt10855768,https://www.boxofficemojo.com/release/rl3403318017/?ref_=bo_yld_table_61
Plane,"$32,111,181","$10,293,224","$42,404,405",tt5884796,https://www.boxofficemojo.com/release/rl1992983297/?ref_=bo_yld_table_62
65,"$32,062,904","$28,667,664","$60,730,568",tt12261776,https://www.boxofficemojo.com/release/rl4235821825/?ref_=bo_yld_table_63
Thanksgiving,"$31,908,884","$14,644,396","$46,553,280",tt1448754,https://www.boxofficemojo.com/release/rl2760606465/?ref_=bo_yld_table_64
My Big Fat Greek Wedding 3,"$28,496,030","$10,335,046","$38,831,076",tt21103300,https://www.boxofficemojo.com/release/rl780174081/?ref_=bo_yld_table_65
Asteroid City,"$28,153,025","$25,704,718","$53,857,743",tt14230388,https://www.boxofficemojo.com/release/rl1592820481/?ref_=bo_yld_table_66
Magic Mike's Last Dance,"$26,005,156","$5,094,844","$31,100,000",tt16280138,https://www.boxofficemojo.com/release/rl503218945/?ref_=bo_yld_table_67
Anyone But You,"$88,319,668","$43,693,649","$132,013,317",tt26047818,https://www.boxofficemojo.com/release/rl3616572161/?ref_=bo_yld_table_68
Strays,"$23,988,885","$12,082,382","$36,071,267",tt15153532,https://www.boxofficemojo.com/release/rl3174007553/?ref_=bo_yld_table_69
The Boys in the Boat,"$52,641,306","$2,860,059","$55,501,365",tt1856080,https://www.boxofficemojo.com/release/rl43614977/?ref_=bo_yld_table_70
Priscilla,"$20,960,939","$12,152,893","$33,113,832",tt22041854,https://www.boxofficemojo.com/release/rl1218675457/?ref_=bo_yld_table_71
"Are You There God? It's Me, Margaret.","$20,372,406","$1,091,637","$21,464,043",tt9185206,https://www.boxofficemojo.com/release/rl4079649537/?ref_=bo_yld_table_72
The Pope's Exorcist,"$20,009,380","$56,978,241","$76,987,621",tt13375076,https://www.boxofficemojo.com/release/rl1187939073/?ref_=bo_yld_table_73
The Holdovers,"$20,355,375","$5,033,087","$25,388,462",tt14849194,https://www.boxofficemojo.com/release/rl92504833/?ref_=bo_yld_table_74
The Blackening,"$17,707,207","$462,246","$18,169,453",tt11703244,https://www.boxofficemojo.com/release/rl2565833473/?ref_=bo_yld_table_75
Book Club: The Next Chapter,"$17,581,565","$11,432,935","$29,014,500",tt20768712,https://www.boxofficemojo.com/release/rl1943044865/?ref_=bo_yld_table_76
Pathaan,"$17,487,476","$95,095,974","$112,583,450",tt12844910,https://www.boxofficemojo.com/release/rl1474921217/?ref_=bo_yld_table_77
Black Panther: Wakanda Forever,"$453,829,060","$405,379,776","$859,208,836",tt9114286,https://www.boxofficemojo.com/release/rl3573908993/?ref_=bo_yld_table_78
Renfield,"$17,297,895","$9,196,026","$26,493,921",tt11358390,https://www.boxofficemojo.com/release/rl590381825/?ref_=bo_yld_table_79
The Blind,"$17,265,487",$389,"$17,265,876",tt16374352,https://www.boxofficemojo.com/release/rl2123662081/?ref_=bo_yld_table_80
The Covenant,"$16,938,039","$5,010,512","$21,948,551",tt4873118,https://www.boxofficemojo.com/release/rl1928692481/?ref_=bo_yld_table_81
The Expendables 4,"$16,710,153","$4,497,679","$21,207,832",tt3291150,https://www.boxofficemojo.com/release/rl2783019777/?ref_=bo_yld_table_82
Champions,"$16,397,335","$5,502,171","$21,899,506",tt15339570,https://www.boxofficemojo.com/release/rl2395767553/?ref_=bo_yld_table_83
The Iron Claw,"$35,070,296","$10,134,153","$45,204,449",tt21064584,https://www.boxofficemojo.com/release/rl1537442561/?ref_=bo_yld_table_84
Ruby Gillman: Teenage Kraken,"$15,753,600","$29,904,145","$45,657,745",tt27155038,https://www.boxofficemojo.com/release/rl176587521/?ref_=bo_yld_table_85
Jawan,"$15,198,530","$13,300,514","$28,499,044",tt15354916,https://www.boxofficemojo.com/release/rl2106360577/?ref_=bo_yld_table_86
Titanic,"$15,096,069","$55,123,677","$70,219,746",tt0120338,https://www.boxofficemojo.com/release/rl3167650561/?ref_=bo_yld_table_87
Animal,"$15,004,482","$77,845,601","$92,850,083",tt13751694,https://www.boxofficemojo.com/release/rl3300557569/?ref_=bo_yld_table_88
Dumb Money,"$13,925,356","$6,761,614","$20,686,970",tt13957560,https://www.boxofficemojo.com/release/rl3028583169/?ref_=bo_yld_table_89
The Last Voyage of the Demeter,"$13,637,180","$8,149,095","$21,786,275",tt1001520,https://www.boxofficemojo.com/release/rl2382856961/?ref_=bo_yld_table_90
Joy Ride,"$12,897,789","$2,889,885","$15,787,674",tt15268244,https://www.boxofficemojo.com/release/rl2732688129/?ref_=bo_yld_table_91
His Only Son,"$12,392,740","$1,424,446","$13,817,186",tt8277246,https://www.boxofficemojo.com/release/rl528515841/?ref_=bo_yld_table_92
The Whale,"$17,463,630","$39,563,064","$57,026,694",tt13833688,https://www.boxofficemojo.com/release/rl4040786689/?ref_=bo_yld_table_93
About My Father,"$12,089,391","$6,078,428","$18,167,819",tt8373206,https://www.boxofficemojo.com/release/rl2950791937/?ref_=bo_yld_table_94
Bottoms,"$12,036,071","$940,008","$12,976,079",tt17527468,https://www.boxofficemojo.com/release/rl93946625/?ref_=bo_yld_table_95
The Shift,"$12,118,219","$120,424","$12,238,643",tt19406606,https://www.boxofficemojo.com/release/rl2219016193/?ref_=bo_yld_table_96
After Death,"$11,478,326","$352,534","$11,830,860",tt21191906,https://www.boxofficemojo.com/release/rl1236108033/?ref_=bo_yld_table_97
Saltburn,"$11,425,829","$9,600,338","$21,026,167",tt17351924,https://www.boxofficemojo.com/release/rl104955905/?ref_=bo_yld_table_98
Past Lives,"$11,331,983","$31,381,187","$42,713,170",tt13238346,https://www.boxofficemojo.com/release/rl3498410753/?ref_=bo_yld_table_99
Suzume,"$10,932,037","$274,160,418","$285,092,455",tt16428256,https://www.boxofficemojo.com/release/rl2163311361/?ref_=bo_yld_table_100
Ferrari,"$18,550,028","$6,501,067","$25,051,095",tt3758542,https://www.boxofficemojo.com/release/rl390496257/?ref_=bo_yld_table_101
The Machine,"$10,458,331","$205,997","$10,664,328",tt11040844,https://www.boxofficemojo.com/release/rl3287778049/?ref_=bo_yld_table_102
Whitney Houston: I Wanna Dance with Somebody,"$23,708,080","$36,098,801","$59,806,881",tt12193804,https://www.boxofficemojo.com/release/rl101810945/?ref_=bo_yld_table_103
Poor Things,"$34,553,225","$83,072,230","$117,625,455",tt14230458,https://www.boxofficemojo.com/release/rl3566306049/?ref_=bo_yld_table_104
The Nightmare Before Christmas,"$10,251,956","$179,675","$10,431,631",tt0107688,https://www.boxofficemojo.com/release/rl2880799489/?ref_=bo_yld_table_105
Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,"$10,117,806","$46,201,988","$56,319,794",tt26537229,https://www.boxofficemojo.com/release/rl3313664769/?ref_=bo_yld_table_106
House Party,"$9,002,247","$283,500","$9,285,747",tt8005118,https://www.boxofficemojo.com/release/rl1456964353/?ref_=bo_yld_table_107
Radical,"$8,702,731","$13,094,553","$21,797,284",tt14570440,https://www.boxofficemojo.com/release/rl1335788289/?ref_=bo_yld_table_108
Salaar,"$8,929,282","$3,029,266","$11,958,548",tt13927994,https://www.boxofficemojo.com/release/rl2487451649/?ref_=bo_yld_table_109
Silent Night,"$8,012,103","$3,055,125","$11,067,228",tt15799866,https://www.boxofficemojo.com/release/rl1018987265/?ref_=bo_yld_table_110
Beau Is Afraid,"$8,176,562","$4,160,816","$12,337,378",tt13521006,https://www.boxofficemojo.com/release/rl1022984961/?ref_=bo_yld_table_111
The Hill,"$7,665,865","$31,163","$7,697,028",tt8051894,https://www.boxofficemojo.com/release/rl1476166401/?ref_=bo_yld_table_112
Sisu,"$7,265,622","$7,015,577","$14,281,199",tt14846026,https://www.boxofficemojo.com/release/rl2306900737/?ref_=bo_yld_table_113
Star Wars: Episode VI - Return of the Jedi,"$7,259,924",$0,"$7,259,924",tt0086190,https://www.boxofficemojo.com/release/rl1133413121/?ref_=bo_yld_table_114
Everything Everywhere All at Once,"$77,191,785","$61,606,699","$138,798,484",tt6710474,https://www.boxofficemojo.com/release/rl3861218049/?ref_=bo_yld_table_115
Dunki,"$7,460,159","$552,733","$8,012,892",tt15428134,https://www.boxofficemojo.com/release/rl2847769345/?ref_=bo_yld_table_116
Coraline,"$7,149,366","$52,850,634","$60,000,000",tt0327597,https://www.boxofficemojo.com/release/rl3214443265/?ref_=bo_yld_table_117
Retribution,"$6,937,696","$11,748,055","$18,685,751",tt6906292,https://www.boxofficemojo.com/release/rl178029313/?ref_=bo_yld_table_118
Journey to Bethlehem,"$6,820,796","$957,534","$7,778,330",tt13848804,https://www.boxofficemojo.com/release/rl330924801/?ref_=bo_yld_table_119
Next Goal Wins,"$6,713,826","$11,934,976","$18,648,802",tt10767052,https://www.boxofficemojo.com/release/rl3805971201/?ref_=bo_yld_table_120
Operation Fortune: Ruse de Guerre,"$6,496,125","$42,487,181","$48,983,306",tt7985704,https://www.boxofficemojo.com/release/rl3305145089/?ref_=bo_yld_table_121
BTS: Yet to Come in Cinemas,"$8,093,270","$21,198,613","$29,291,883",tt24807190,https://www.boxofficemojo.com/release/rl1828487937/?ref_=bo_yld_table_122
Babylon,"$15,658,225","$49,609,221","$65,267,446",tt10640346,https://www.boxofficemojo.com/release/rl2308997633/?ref_=bo_yld_table_123
Love Again,"$6,230,837","$234,910","$6,465,747",tt10276482,https://www.boxofficemojo.com/release/rl4031233/?ref_=bo_yld_table_124
Dream Scenario,"$5,742,193","$1,003,738","$6,745,931",tt21942866,https://www.boxofficemojo.com/release/rl2292482817/?ref_=bo_yld_table_125
The Fabelmans,"$17,348,945","$28,265,268","$45,614,213",tt14208870,https://www.boxofficemojo.com/release/rl337871617/?ref_=bo_yld_table_126
The Chosen Season 3 Finale,"$5,525,069","$64,073","$5,589,142",tt26658653,https://www.boxofficemojo.com/release/rl1308394241/?ref_=bo_yld_table_127
Nefarious,"$5,433,685","$582,753","$6,016,438",tt14537248,https://www.boxofficemojo.com/release/rl1073644289/?ref_=bo_yld_table_128
Big George Foreman,"$5,426,772","$604,430","$6,031,202",tt12226632,https://www.boxofficemojo.com/release/rl135365377/?ref_=bo_yld_table_129
Waitress: The Musical,"$5,402,148","$689,816","$6,091,964",tt15477042,https://www.boxofficemojo.com/release/rl306479105/?ref_=bo_yld_table_130
Tiger 3,"$5,365,263","$983,406","$6,348,669",tt18411490,https://www.boxofficemojo.com/release/rl2410840833/?ref_=bo_yld_table_131
Women Talking,"$5,456,531","$3,819,572","$9,276,103",tt13669038,https://www.boxofficemojo.com/release/rl784827137/?ref_=bo_yld_table_132
Freelance,"$5,314,136","$4,882,568","$10,196,704",tt15744298,https://www.boxofficemojo.com/release/rl329679617/?ref_=bo_yld_table_133
Infinity Pool,"$5,078,400","$123,901","$5,202,301",tt10365998,https://www.boxofficemojo.com/release/rl4009329409/?ref_=bo_yld_table_134
Hocus Pocus,"$4,929,004","$465,368","$5,394,372",tt0107120,https://www.boxofficemojo.com/release/rl1018200833/?ref_=bo_yld_table_135
You Hurt My Feelings,"$4,830,788","$911,809","$5,742,597",tt15771916,https://www.boxofficemojo.com/release/rl3699737345/?ref_=bo_yld_table_136
Kandahar,"$4,813,132","$4,574,179","$9,387,311",tt5761544,https://www.boxofficemojo.com/release/rl1375503105/?ref_=bo_yld_table_137
Golda,"$4,801,781","$1,948,551","$6,750,332",tt14454876,https://www.boxofficemojo.com/release/rl3656090369/?ref_=bo_yld_table_138
It Lives Inside,"$4,675,092","$2,695,056","$7,370,148",tt15683734,https://www.boxofficemojo.com/release/rl1487897345/?ref_=bo_yld_table_139
Hypnotic,"$4,500,169","$11,781,768","$16,281,937",tt8080204,https://www.boxofficemojo.com/release/rl982024961/?ref_=bo_yld_table_140
Stop Making Sense,"$5,211,310","$1,733,900","$6,945,210",tt0088178,https://www.boxofficemojo.com/release/rl933921537/?ref_=bo_yld_table_141
Marlowe,"$4,350,243","$2,027,360","$6,377,603",tt6722802,https://www.boxofficemojo.com/release/rl1593606913/?ref_=bo_yld_table_142
The Amazing Maurice,"$4,303,645","$16,818,437","$21,122,082",tt10473036,https://www.boxofficemojo.com/release/rl317883137/?ref_=bo_yld_table_143
Mummies,"$4,275,970","$50,200,000","$54,475,970",tt23177868,https://www.boxofficemojo.com/release/rl2532410113/?ref_=bo_yld_table_144
Theater Camp,"$4,009,945","$400,900","$4,410,845",tt21232992,https://www.boxofficemojo.com/release/rl1652851457/?ref_=bo_yld_table_145
Ponniyin Selvan: Part Two,"$3,813,000","$1,222,633","$5,035,633",tt22444570,https://www.boxofficemojo.com/release/rl848331521/?ref_=bo_yld_table_146
Anatomy of a Fall,"$5,076,369","$30,977,018","$36,053,387",tt17009710,https://www.boxofficemojo.com/release/rl1739752193/?ref_=bo_yld_table_147
Left Behind: Rise of the Antichrist,"$3,649,422",$0,"$3,649,422",tt16174868,https://www.boxofficemojo.com/release/rl3337192193/?ref_=bo_yld_table_148
The Journey: A Music Special from Andrea Bocelli,"$3,574,915","$24,070","$3,598,985",tt26769730,https://www.boxofficemojo.com/release/rl1049461505/?ref_=bo_yld_table_149
Chevalier,"$3,541,159","$616,105","$4,157,264",tt12758486,https://www.boxofficemojo.com/release/rl165708545/?ref_=bo_yld_table_150
Mafia Mamma,"$3,496,761","$2,622,321","$6,119,082",tt13923456,https://www.boxofficemojo.com/release/rl646087425/?ref_=bo_yld_table_151
The Wandering Earth II,"$5,023,132",$0,"$5,023,132",tt13539646,https://www.boxofficemojo.com/release/rl1190560513/?ref_=bo_yld_table_152
A Thousand and One,"$3,400,020","$63,660","$3,463,680",tt12427158,https://www.boxofficemojo.com/release/rl3773006593/?ref_=bo_yld_table_153
Violent Night,"$50,057,405","$25,947,000","$76,004,405",tt12003946,https://www.boxofficemojo.com/release/rl4179395329/?ref_=bo_yld_table_154
What Happens Later,"$3,273,895","$187,748","$3,461,643",tt19890316,https://www.boxofficemojo.com/release/rl2931196673/?ref_=bo_yld_table_155
2023 Oscar Nominated Short Films: Live Action,"$3,025,631",$0,"$3,025,631",tt26687422,https://www.boxofficemojo.com/release/rl2357232385/?ref_=bo_yld_table_156
Living,"$3,038,113","$9,332,372","$12,370,485",tt9051908,https://www.boxofficemojo.com/release/rl3218244353/?ref_=bo_yld_table_157
Jurassic Park,"$2,970,355","$1,666,870","$4,637,225",tt0107290,https://www.boxofficemojo.com/release/rl94995201/?ref_=bo_yld_table_158
The Menu,"$38,501,125","$2,625,950","$41,127,075",tt9764362,https://www.boxofficemojo.com/release/rl2839380737/?ref_=bo_yld_table_159
Tu Jhoothi Main Makkaar,"$2,503,604","$1,532,311","$4,035,915",tt8672856,https://www.boxofficemojo.com/release/rl3657270017/?ref_=bo_yld_table_160
Come Out in Jesus Name,"$2,500,574",$0,"$2,500,574",tt27002406,https://www.boxofficemojo.com/release/rl4035412737/?ref_=bo_yld_table_161
The Miracle Club,"$2,402,780","$5,095,891","$7,498,671",tt12712604,https://www.boxofficemojo.com/release/rl983663361/?ref_=bo_yld_table_162
A Good Person,"$2,210,465","$478,103","$2,688,568",tt14153080,https://www.boxofficemojo.com/release/rl566723329/?ref_=bo_yld_table_163
Moving On,"$2,136,832",$0,"$2,136,832",tt15488088,https://www.boxofficemojo.com/release/rl1374716673/?ref_=bo_yld_table_164
Skinamarink,"$2,052,272","$63,982","$2,116,254",tt21307994,https://www.boxofficemojo.com/release/rl2767291137/?ref_=bo_yld_table_165
Die Hard,"$2,048,453","$51,163","$2,099,616",tt0095016,https://www.boxofficemojo.com/release/rl3108274177/?ref_=bo_yld_table_166
Jules,"$1,924,922","$391,272","$2,316,194",tt15428940,https://www.boxofficemojo.com/release/rl2325447425/?ref_=bo_yld_table_167
Somewhere in Queens,"$1,802,442",$0,"$1,802,442",tt14097180,https://www.boxofficemojo.com/release/rl1978434305/?ref_=bo_yld_table_168
The Marsh King's Daughter,"$1,792,905","$1,503,829","$3,296,734",tt8002382,https://www.boxofficemojo.com/release/rl280265473/?ref_=bo_yld_table_169
Oldboy,"$1,750,719","$366,098","$2,116,817",tt0364569,https://www.boxofficemojo.com/release/rl2460451585/?ref_=bo_yld_table_170
Winnie-the-Pooh: Blood and Honey,"$2,082,898","$5,634,146","$7,717,044",tt19623240,https://www.boxofficemojo.com/release/rl3925050113/?ref_=bo_yld_table_171
Fear,"$2,090,261",$0,"$2,090,261",tt12830948,https://www.boxofficemojo.com/release/rl772702977/?ref_=bo_yld_table_172
Lost in the Stars,"$1,721,446",$0,"$1,721,446",tt17507018,https://www.boxofficemojo.com/release/rl883393281/?ref_=bo_yld_table_173
Creation of the Gods I: Kingdom of Storms,"$1,706,355",$0,"$1,706,355",tt6979756,https://www.boxofficemojo.com/release/rl1487569665/?ref_=bo_yld_table_174
American Fiction,"$21,098,470","$1,384,900","$22,483,370",tt23561236,https://www.boxofficemojo.com/release/rl2073330433/?ref_=bo_yld_table_175
The Retirement Plan,"$1,607,344","$45,756","$1,653,100",tt14827638,https://www.boxofficemojo.com/release/rl4267671553/?ref_=bo_yld_table_176
Polite Society,"$1,595,585","$1,085,128","$2,680,713",tt18257464,https://www.boxofficemojo.com/release/rl1407615745/?ref_=bo_yld_table_177
That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,"$1,588,491","$10,040,154","$11,628,645",tt15467380,https://www.boxofficemojo.com/release/rl3522724609/?ref_=bo_yld_table_178
The Banshees of Inisherin,"$10,582,266","$39,668,359","$50,250,625",tt11813216,https://www.boxofficemojo.com/release/rl925926145/?ref_=bo_yld_table_179
The Quiet Girl,"$1,500,014","$5,307,173","$6,807,187",tt15109082,https://www.boxofficemojo.com/release/rl3213067009/?ref_=bo_yld_table_180
BlackBerry,"$1,476,597","$571,053","$2,047,650",tt21867434,https://www.boxofficemojo.com/release/rl3388965633/?ref_=bo_yld_table_181
Spirited Away,"$1,455,081",$0,"$1,455,081",tt0245429,https://www.boxofficemojo.com/release/rl284984065/?ref_=bo_yld_table_182
Dicks: The Musical,"$1,453,012","$19,102","$1,472,114",tt7130916,https://www.boxofficemojo.com/release/rl1084523265/?ref_=bo_yld_table_183
Eileen,"$1,435,007","$238,658","$1,673,665",tt5198890,https://www.boxofficemojo.com/release/rl893747201/?ref_=bo_yld_table_184
Maybe I Do,"$1,293,722","$3,156,374","$4,450,096",tt20879602,https://www.boxofficemojo.com/release/rl1240236801/?ref_=bo_yld_table_185
The First Slam Dunk,"$1,291,869",$0,"$1,291,869",tt15242330,https://www.boxofficemojo.com/release/rl1587315457/?ref_=bo_yld_table_186
Billie Eilish Live at the O2,"$1,290,000","$833,117","$2,123,117",tt26348071,https://www.boxofficemojo.com/release/rl2331673345/?ref_=bo_yld_table_187
