Title,Domestic,International,Worldwide,ImdbID,URL
Inside Out 2,"$652,980,194",$0,"$652,980,194",tt22022452,https://www.boxofficemojo.com/release/rl3638199041/?ref_=bo_yld_table_1
Deadpool & Wolverine,"$636,745,858","$64,581,929","$701,327,787",tt6263850,https://www.boxofficemojo.com/release/rl4108092161/?ref_=bo_yld_table_2
Wicked,"$473,231,120","$283,131,390","$756,362,510",tt1262426,https://www.boxofficemojo.com/release/rl1199474177/?ref_=bo_yld_table_3
Moana 2,"$460,405,297","$138,431,570","$598,836,867",tt13622970,https://www.boxofficemojo.com/release/rl862748673/?ref_=bo_yld_table_4
Despicable Me 4,"$361,004,205","$611,017,205","$972,021,410",tt7510222,https://www.boxofficemojo.com/release/rl2603516673/?ref_=bo_yld_table_5
Beetlejuice Beetlejuice,"$294,100,435","$157,900,000","$452,000,435",tt2049403,https://www.boxofficemojo.com/release/rl3365110529/?ref_=bo_yld_table_6
Dune: Part Two,"$282,144,358","$432,700,000","$714,844,358",tt15239678,https://www.boxofficemojo.com/release/rl68715265/?ref_=bo_yld_table_7
Twisters,"$267,762,265","$104,500,000","$372,262,265",tt12584954,https://www.boxofficemojo.com/release/rl1324712705/?ref_=bo_yld_table_8
Godzilla x Kong: The New Empire,"$196,350,016","$375,700,000","$572,050,016",tt14539740,https://www.boxofficemojo.com/release/rl3351937793/?ref_=bo_yld_table_9
Kung Fu Panda 4,"$193,590,620","$354,355,808","$547,946,428",tt21692408,https://www.boxofficemojo.com/release/rl601195265/?ref_=bo_yld_table_10
Bad Boys: Ride or Die,"$193,573,217","$17,403,750","$210,976,967",tt4919268,https://www.boxofficemojo.com/release/rl1386447617/?ref_=bo_yld_table_11
Kingdom of the Planet of the Apes,"$171,130,165","$55,117,820","$226,247,985",tt11389872,https://www.boxofficemojo.com/release/rl1678869249/?ref_=bo_yld_table_12
Gladiator II,"$172,438,016","$289,742,701","$462,180,717",tt9218128,https://www.boxofficemojo.com/release/rl1778156289/?ref_=bo_yld_table_13
Sonic the Hedgehog 3,"$236,115,100","$19,932,404","$256,047,504",tt18259086,https://www.boxofficemojo.com/release/rl886211329/?ref_=bo_yld_table_14
It Ends with Us,"$148,518,266","$54,404,512","$202,922,778",tt10655524,https://www.boxofficemojo.com/release/rl3818881793/?ref_=bo_yld_table_15
The Wild Robot,"$143,901,945","$46,733,297","$190,635,242",tt29623480,https://www.boxofficemojo.com/release/rl3443949569/?ref_=bo_yld_table_16
Venom: The Last Dance,"$139,755,882","$339,181,736","$478,937,618",tt16366836,https://www.boxofficemojo.com/release/rl3290006273/?ref_=bo_yld_table_17
A Quiet Place: Day One,"$139,051,884","$122,855,769","$261,907,653",tt13433802,https://www.boxofficemojo.com/release/rl545096449/?ref_=bo_yld_table_18
Mufasa: The Lion King,"$254,567,693","$468,064,063","$722,631,756",tt13186482,https://www.boxofficemojo.com/release/rl1511097089/?ref_=bo_yld_table_19
Ghostbusters: Frozen Empire,"$113,376,590","$88,590,931","$201,967,521",tt21235248,https://www.boxofficemojo.com/release/rl1436779265/?ref_=bo_yld_table_20
IF,"$111,375,918","$79,159,790","$190,535,708",tt11152168,https://www.boxofficemojo.com/release/rl3731915521/?ref_=bo_yld_table_21
Alien: Romulus,"$105,313,091","$245,552,251","$350,865,342",tt18412256,https://www.boxofficemojo.com/release/rl654017281/?ref_=bo_yld_table_22
Bob Marley: One Love,"$96,981,216","$83,935,386","$180,916,602",tt8521778,https://www.boxofficemojo.com/release/rl1496810241/?ref_=bo_yld_table_23
Red One,"$97,000,759","$89,000,000","$186,000,759",tt14948432,https://www.boxofficemojo.com/release/rl2841083905/?ref_=bo_yld_table_24
The Fall Guy,"$92,900,355","$88,172,936","$181,073,291",tt1684562,https://www.boxofficemojo.com/release/rl752190209/?ref_=bo_yld_table_25
The Garfield Movie,"$91,956,547","$142,742,277","$234,698,824",tt5779228,https://www.boxofficemojo.com/release/rl382960385/?ref_=bo_yld_table_26
Wonka,"$218,402,312","$416,100,000","$634,502,312",tt6166392,https://www.boxofficemojo.com/release/rl2942927617/?ref_=bo_yld_table_27
Longlegs,"$74,346,140","$53,615,796","$127,961,936",tt23468450,https://www.boxofficemojo.com/release/rl1733394433/?ref_=bo_yld_table_28
Migration,"$127,630,880","$44,926,039","$172,556,919",tt6495056,https://www.boxofficemojo.com/release/rl83920385/?ref_=bo_yld_table_29
Mean Girls,"$72,581,770","$32,389,183","$104,970,953",tt11762114,https://www.boxofficemojo.com/release/rl615482113/?ref_=bo_yld_table_30
Smile 2,"$69,012,586","$103,682","$69,116,268",tt29268110,https://www.boxofficemojo.com/release/rl665813761/?ref_=bo_yld_table_31
Civil War,"$68,756,072","$58,511,993","$127,268,065",tt17279496,https://www.boxofficemojo.com/release/rl172392449/?ref_=bo_yld_table_32
Furiosa: A Mad Max Saga,"$67,475,791","$106,900,000","$174,375,791",tt12037194,https://www.boxofficemojo.com/release/rl627344129/?ref_=bo_yld_table_33
The Beekeeper,"$66,220,535","$30,178,465","$96,399,000",tt15314262,https://www.boxofficemojo.com/release/rl2912715521/?ref_=bo_yld_table_34
Anyone But You,"$88,319,668","$43,693,649","$132,013,317",tt26047818,https://www.boxofficemojo.com/release/rl3616572161/?ref_=bo_yld_table_35
Transformers One,"$59,098,421","$11,211,550","$70,309,971",tt8864596,https://www.boxofficemojo.com/release/rl3760947969/?ref_=bo_yld_table_36
Joker: Folie à Deux,"$58,300,287","$149,200,000","$207,500,287",tt11315808,https://www.boxofficemojo.com/release/rl2339995649/?ref_=bo_yld_table_37
Terrifier 3,"$53,981,071","$35,188,698","$89,169,769",tt27911000,https://www.boxofficemojo.com/release/rl2221441025/?ref_=bo_yld_table_38
Challengers,"$50,119,408","$46,000,000","$96,119,408",tt16426418,https://www.boxofficemojo.com/release/rl2915664641/?ref_=bo_yld_table_39
Nosferatu,"$95,608,235","$86,156,280","$181,764,515",tt5040012,https://www.boxofficemojo.com/release/rl2537783297/?ref_=bo_yld_table_40
Aquaman and the Lost Kingdom,"$124,481,226","$315,700,000","$440,181,226",tt9663764,https://www.boxofficemojo.com/release/rl3003745793/?ref_=bo_yld_table_41
Argylle,"$45,207,275","$5,806,511","$51,013,786",tt15009428,https://www.boxofficemojo.com/release/rl4071392001/?ref_=bo_yld_table_42
Madame Web,"$43,817,106","$12,864,552","$56,681,658",tt11057302,https://www.boxofficemojo.com/release/rl1379697409/?ref_=bo_yld_table_43
Trap,"$42,777,281","$40,900,000","$83,677,281",tt26753003,https://www.boxofficemojo.com/release/rl562070273/?ref_=bo_yld_table_44
The Best Christmas Pageant Ever,"$40,048,808","$213,359","$40,262,167",tt2347285,https://www.boxofficemojo.com/release/rl457277441/?ref_=bo_yld_table_45
Speak No Evil,"$36,931,420","$2,893,269","$39,824,689",tt27534307,https://www.boxofficemojo.com/release/rl999260929/?ref_=bo_yld_table_46
The Strangers: Chapter 1,"$35,202,562","$12,963,886","$48,166,448",tt22050754,https://www.boxofficemojo.com/release/rl793346049/?ref_=bo_yld_table_47
Coraline,"$33,626,425","$18,745,462","$52,371,887",tt0327597,https://www.boxofficemojo.com/release/rl2607513601/?ref_=bo_yld_table_48
Night Swim,"$32,494,740","$22,273,577","$54,768,317",tt9682428,https://www.boxofficemojo.com/release/rl2046198529/?ref_=bo_yld_table_49
Conclave,"$32,580,655","$94,978,629","$127,559,284",tt20215234,https://www.boxofficemojo.com/release/rl3898179585/?ref_=bo_yld_table_50
The Boys in the Boat,"$52,641,306","$2,860,059","$55,501,365",tt1856080,https://www.boxofficemojo.com/release/rl43614977/?ref_=bo_yld_table_51
