Title,Domestic,International,Worldwide,ImdbID,URL
E.T. the Extra-Terrestrial,"$359,197,037","$6,391","$359,203,428",tt0083866,https://www.boxofficemojo.com/release/rl995132929/?ref_=bo_yld_table_1
Raiders of the Lost Ark,"$212,222,025","$8,305,823","$220,527,848",tt0082971,https://www.boxofficemojo.com/release/rl4083844609/?ref_=bo_yld_table_2
Rocky III,"$124,146,897",$0,"$124,146,897",tt0084602,https://www.boxofficemojo.com/release/rl3010233857/?ref_=bo_yld_table_3
On Golden Pond,"$119,285,432",$0,"$119,285,432",tt0082846,https://www.boxofficemojo.com/release/rl2320795137/?ref_=bo_yld_table_4
An Officer and a Gentleman,"$129,795,554",$0,"$129,795,554",tt0084434,https://www.boxofficemojo.com/release/rl423790081/?ref_=bo_yld_table_5
Porky's,"$105,492,483",$0,"$105,492,483",tt0084522,https://www.boxofficemojo.com/release/rl1802208769/?ref_=bo_yld_table_6
Arthur,"$95,461,682",$0,"$95,461,682",tt0082031,https://www.boxofficemojo.com/release/rl2621605377/?ref_=bo_yld_table_7
Star Trek II: The Wrath of Khan,"$78,912,963",$919,"$78,913,882",tt0084726,https://www.boxofficemojo.com/release/rl2993915393/?ref_=bo_yld_table_8
Poltergeist,"$76,606,280","$1,141","$76,607,421",tt0084516,https://www.boxofficemojo.com/release/rl107709953/?ref_=bo_yld_table_9
The Best Little Whorehouse in Texas,"$69,701,637",$535,"$69,702,172",tt0083642,https://www.boxofficemojo.com/release/rl2370078209/?ref_=bo_yld_table_10
Chariots of Fire,"$58,972,904",$0,"$58,972,904",tt0082158,https://www.boxofficemojo.com/release/rl508265985/?ref_=bo_yld_table_11
Annie,"$57,059,003","$3,979,094","$61,038,097",tt0083564,https://www.boxofficemojo.com/release/rl625116673/?ref_=bo_yld_table_12
First Blood,"$47,212,904",$0,"$47,212,904",tt0083944,https://www.boxofficemojo.com/release/rl2270397953/?ref_=bo_yld_table_13
Firefox,"$46,708,276",$0,"$46,708,276",tt0083943,https://www.boxofficemojo.com/release/rl2505278977/?ref_=bo_yld_table_14
Conan the Barbarian,"$39,565,475","$1,286","$39,566,761",tt0082198,https://www.boxofficemojo.com/release/rl4165633537/?ref_=bo_yld_table_15
The Sword and the Sorcerer,"$39,103,425",$0,"$39,103,425",tt0084749,https://www.boxofficemojo.com/release/rl393577985/?ref_=bo_yld_table_16
Absence of Malice,"$40,716,963",$0,"$40,716,963",tt0081974,https://www.boxofficemojo.com/release/rl356550145/?ref_=bo_yld_table_17
Reds,"$40,382,659",$129,"$40,382,788",tt0082979,https://www.boxofficemojo.com/release/rl1399686657/?ref_=bo_yld_table_18
Richard Pryor: Live on the Sunset Strip,"$36,299,720",$0,"$36,299,720",tt0084597,https://www.boxofficemojo.com/release/rl1013745153/?ref_=bo_yld_table_19
Friday the 13th: Part 3,"$34,581,519","$2,768","$34,584,287",tt0083972,https://www.boxofficemojo.com/release/rl3226633729/?ref_=bo_yld_table_20
Time Bandits,"$42,365,581",$0,"$42,365,581",tt0081633,https://www.boxofficemojo.com/release/rl4185163265/?ref_=bo_yld_table_21
Taps,"$35,856,053",$0,"$35,856,053",tt0083169,https://www.boxofficemojo.com/release/rl2910160385/?ref_=bo_yld_table_22
Sharky's Machine,"$35,610,100",$0,"$35,610,100",tt0083064,https://www.boxofficemojo.com/release/rl3983443457/?ref_=bo_yld_table_23
Tootsie,"$177,200,000",$0,"$177,200,000",tt0084805,https://www.boxofficemojo.com/release/rl645367297/?ref_=bo_yld_table_24
