Title,Domestic,International,Worldwide,ImdbID,URL
Finding Dory,"$486,295,561","$55,979,767","$542,275,328",tt2277860,https://www.boxofficemojo.com/release/rl3764946433/?ref_=bo_yld_table_1
Rogue One: A Star Wars Story,"$532,177,324","$523,879,949","$1,056,057,273",tt3748528,https://www.boxofficemojo.com/release/rl2557707777/?ref_=bo_yld_table_2
Captain America: Civil War,"$408,084,349","$745,211,944","$1,153,296,293",tt3498820,https://www.boxofficemojo.com/release/rl3210970625/?ref_=bo_yld_table_3
The Secret Life of Pets,"$368,623,860","$138,449,747","$507,073,607",tt2709768,https://www.boxofficemojo.com/release/rl2069595649/?ref_=bo_yld_table_4
The Jungle Book,"$364,001,123","$602,549,477","$966,550,600",tt3040964,https://www.boxofficemojo.com/release/rl2455602689/?ref_=bo_yld_table_5
Deadpool,"$363,070,709","$56,470,737","$419,541,446",tt1431045,https://www.boxofficemojo.com/release/rl2588706305/?ref_=bo_yld_table_6
Zootopia,"$341,268,248","$682,515,947","$1,023,784,195",tt2948356,https://www.boxofficemojo.com/release/rl4031743489/?ref_=bo_yld_table_7
Batman v Superman: Dawn of Justice,"$330,360,194","$544,000,000","$874,360,194",tt2975590,https://www.boxofficemojo.com/release/rl2238875137/?ref_=bo_yld_table_8
Suicide Squad,"$325,100,054","$98,999,946","$424,100,000",tt1386697,https://www.boxofficemojo.com/release/rl1145865729/?ref_=bo_yld_table_9
Star Wars: Episode VII - The Force Awakens,"$936,662,225","$194,899,174","$1,131,561,399",tt2488496,https://www.boxofficemojo.com/release/rl2691925505/?ref_=bo_yld_table_10
Doctor Strange,"$232,641,920","$445,076,475","$677,718,395",tt1211837,https://www.boxofficemojo.com/release/rl3076752897/?ref_=bo_yld_table_11
Fantastic Beasts and Where to Find Them,"$234,037,575","$582,000,000","$816,037,575",tt3183660,https://www.boxofficemojo.com/release/rl3696264705/?ref_=bo_yld_table_12
Moana,"$248,757,044","$394,574,067","$643,331,111",tt3521164,https://www.boxofficemojo.com/release/rl4249847297/?ref_=bo_yld_table_13
The Revenant,"$183,637,894","$349,312,609","$532,950,503",tt1663202,https://www.boxofficemojo.com/release/rl3698165249/?ref_=bo_yld_table_14
Jason Bourne,"$162,434,410","$253,050,504","$415,484,914",tt4196776,https://www.boxofficemojo.com/release/rl2537981441/?ref_=bo_yld_table_15
Star Trek Beyond,"$158,848,340","$25,775,136","$184,623,476",tt2660888,https://www.boxofficemojo.com/release/rl2960360961/?ref_=bo_yld_table_16
X-Men: Apocalypse,"$155,442,489","$388,491,616","$543,934,105",tt3385516,https://www.boxofficemojo.com/release/rl1417315841/?ref_=bo_yld_table_17
Sing,"$270,395,425","$93,360,829","$363,756,254",tt3470600,https://www.boxofficemojo.com/release/rl2103150081/?ref_=bo_yld_table_18
Trolls,"$153,856,089","$39,301,309","$193,157,398",tt1679335,https://www.boxofficemojo.com/release/rl3967256065/?ref_=bo_yld_table_19
Kung Fu Panda 3,"$143,528,619","$377,642,206","$521,170,825",tt2267968,https://www.boxofficemojo.com/release/rl3546056193/?ref_=bo_yld_table_20
Ghostbusters,"$128,350,574","$100,796,935","$229,147,509",tt1289401,https://www.boxofficemojo.com/release/rl3679815169/?ref_=bo_yld_table_21
Central Intelligence,"$127,440,871","$89,500,000","$216,940,871",tt1489889,https://www.boxofficemojo.com/release/rl3829958145/?ref_=bo_yld_table_22
The Legend of Tarzan,"$126,643,061","$230,600,000","$357,243,061",tt0918940,https://www.boxofficemojo.com/release/rl2759165441/?ref_=bo_yld_table_23
Sully,"$125,070,033","$118,800,000","$243,870,033",tt3263904,https://www.boxofficemojo.com/release/rl3581707777/?ref_=bo_yld_table_24
Bad Moms,"$113,257,297","$70,678,777","$183,936,074",tt4651520,https://www.boxofficemojo.com/release/rl4085024257/?ref_=bo_yld_table_25
The Angry Birds Movie,"$107,509,366","$244,824,563","$352,333,929",tt1985949,https://www.boxofficemojo.com/release/rl3343091201/?ref_=bo_yld_table_26
Independence Day: Resurgence,"$103,144,286","$286,537,649","$389,681,935",tt1628841,https://www.boxofficemojo.com/release/rl928744961/?ref_=bo_yld_table_27
The Conjuring 2,"$102,470,008","$218,900,000","$321,370,008",tt3065204,https://www.boxofficemojo.com/release/rl3813312001/?ref_=bo_yld_table_28
Sausage Party,"$97,685,686","$43,019,636","$140,705,322",tt1700841,https://www.boxofficemojo.com/release/rl2725217793/?ref_=bo_yld_table_29
The Magnificent Seven,"$93,432,655","$68,927,981","$162,360,636",tt2404435,https://www.boxofficemojo.com/release/rl3128788481/?ref_=bo_yld_table_30
Arrival,"$100,546,139","$2,295,908","$102,842,047",tt2543164,https://www.boxofficemojo.com/release/rl3195962881/?ref_=bo_yld_table_31
Ride Along 2,"$91,221,830","$33,383,467","$124,605,297",tt2869728,https://www.boxofficemojo.com/release/rl678200833/?ref_=bo_yld_table_32
Don't Breathe,"$89,217,875","$68,543,127","$157,761,002",tt4160708,https://www.boxofficemojo.com/release/rl2692711937/?ref_=bo_yld_table_33
Miss Peregrine's Home for Peculiar Children,"$87,242,834","$209,239,612","$296,482,446",tt1935859,https://www.boxofficemojo.com/release/rl224953857/?ref_=bo_yld_table_34
The Accountant,"$86,260,045","$69,300,000","$155,560,045",tt2140479,https://www.boxofficemojo.com/release/rl1702725121/?ref_=bo_yld_table_35
Daddy's Home,"$150,357,137","$92,429,000","$242,786,137",tt1528854,https://www.boxofficemojo.com/release/rl8226305/?ref_=bo_yld_table_36
Teenage Mutant Ninja Turtles: Out of the Shadows,"$82,051,601","$163,572,247","$245,623,848",tt3949660,https://www.boxofficemojo.com/release/rl3530851841/?ref_=bo_yld_table_37
The Purge: Election Year,"$79,213,375","$39,374,505","$118,587,880",tt4094724,https://www.boxofficemojo.com/release/rl1718257153/?ref_=bo_yld_table_38
Alice Through the Looking Glass,"$77,041,381","$222,415,643","$299,457,024",tt2567026,https://www.boxofficemojo.com/release/rl3577775617/?ref_=bo_yld_table_39
Pete's Dragon,"$76,233,151","$67,462,187","$143,695,338",tt2788732,https://www.boxofficemojo.com/release/rl1500022273/?ref_=bo_yld_table_40
The Girl on the Train,"$75,395,035","$22,395,789","$97,790,824",tt3631112,https://www.boxofficemojo.com/release/rl1333560833/?ref_=bo_yld_table_41
Boo! A Madea Halloween,"$73,206,343","$1,621,001","$74,827,344",tt5325452,https://www.boxofficemojo.com/release/rl746554881/?ref_=bo_yld_table_42
Storks,"$72,679,278","$111,000,000","$183,679,278",tt4624424,https://www.boxofficemojo.com/release/rl611485185/?ref_=bo_yld_table_43
10 Cloverfield Lane,"$72,082,998","$38,134,000","$110,216,998",tt1179933,https://www.boxofficemojo.com/release/rl1329956353/?ref_=bo_yld_table_44
Lights Out,"$67,268,835","$14,831,165","$82,100,000",tt4786282,https://www.boxofficemojo.com/release/rl3395585537/?ref_=bo_yld_table_45
Allegiant,"$66,184,051","$113,062,817","$179,246,868",tt3410834,https://www.boxofficemojo.com/release/rl709068289/?ref_=bo_yld_table_46
Now You See Me 2,"$65,075,540","$269,822,066","$334,897,606",tt3110958,https://www.boxofficemojo.com/release/rl3580331521/?ref_=bo_yld_table_47
Hacksaw Ridge,"$67,209,615","$113,354,021","$180,563,636",tt2119532,https://www.boxofficemojo.com/release/rl780043777/?ref_=bo_yld_table_48
Ice Age: Collision Course,"$64,063,008","$344,516,030","$408,579,038",tt3416828,https://www.boxofficemojo.com/release/rl3344467457/?ref_=bo_yld_table_49
The Boss,"$63,285,885","$15,558,697","$78,844,582",tt2702724,https://www.boxofficemojo.com/release/rl1113753089/?ref_=bo_yld_table_50
London Has Fallen,"$62,524,260","$143,230,187","$205,754,447",tt3300542,https://www.boxofficemojo.com/release/rl1801553409/?ref_=bo_yld_table_51
Miracles from Heaven,"$61,705,123","$12,277,880","$73,983,003",tt4257926,https://www.boxofficemojo.com/release/rl4049765889/?ref_=bo_yld_table_52
Deepwater Horizon,"$61,433,527","$60,356,846","$121,790,373",tt1860357,https://www.boxofficemojo.com/release/rl3427567105/?ref_=bo_yld_table_53
My Big Fat Greek Wedding 2,"$59,689,605","$30,943,036","$90,632,641",tt3760922,https://www.boxofficemojo.com/release/rl2273150465/?ref_=bo_yld_table_54
Jack Reacher: Never Go Back,"$58,697,076","$103,449,000","$162,146,076",tt3393786,https://www.boxofficemojo.com/release/rl2189264385/?ref_=bo_yld_table_55
Me Before You,"$56,245,075","$152,200,000","$208,445,075",tt2674426,https://www.boxofficemojo.com/release/rl3261302273/?ref_=bo_yld_table_56
The BFG,"$55,483,770","$139,759,641","$195,243,411",tt3691740,https://www.boxofficemojo.com/release/rl977765889/?ref_=bo_yld_table_57
