Title,Domestic,International,Worldwide,ImdbID,URL
Avatar,"$749,766,139",$0,"$749,766,139",tt0499549,https://www.boxofficemojo.com/release/rl876971521/?ref_=bo_yld_table_1
Toy Story 3,"$415,004,880","$651,964,823","$1,066,969,703",tt0435761,https://www.boxofficemojo.com/release/rl1383564801/?ref_=bo_yld_table_2
Alice in Wonderland,"$334,191,110","$691,276,000","$1,025,467,110",tt1014759,https://www.boxofficemojo.com/release/rl3393226241/?ref_=bo_yld_table_3
Iron Man 2,"$312,433,331","$311,500,000","$623,933,331",tt1228705,https://www.boxofficemojo.com/release/rl1515881985/?ref_=bo_yld_table_4
The Twilight Saga: Eclipse,"$300,531,751","$97,427,845","$397,959,596",tt1325004,https://www.boxofficemojo.com/release/rl659654145/?ref_=bo_yld_table_5
Inception,"$292,576,195","$535,682,500","$828,258,695",tt1375666,https://www.boxofficemojo.com/release/rl2908456449/?ref_=bo_yld_table_6
Harry Potter and the Deathly Hallows: Part 1,"$295,983,305","$664,300,000","$960,283,305",tt0926084,https://www.boxofficemojo.com/release/rl1248560641/?ref_=bo_yld_table_7
Despicable Me,"$251,639,815","$39,960,185","$291,600,000",tt1323594,https://www.boxofficemojo.com/release/rl2018477569/?ref_=bo_yld_table_8
Shrek Forever After,"$238,736,787","$513,864,080","$752,600,867",tt0892791,https://www.boxofficemojo.com/release/rl57771521/?ref_=bo_yld_table_9
How to Train Your Dragon,"$217,581,231","$59,716,297","$277,297,528",tt0892769,https://www.boxofficemojo.com/release/rl2908259841/?ref_=bo_yld_table_10
The Karate Kid,"$176,591,618","$5,942,786","$182,534,404",tt1155076,https://www.boxofficemojo.com/release/rl3361572353/?ref_=bo_yld_table_11
Clash of the Titans,"$163,214,888","$330,000,105","$493,214,993",tt0800320,https://www.boxofficemojo.com/release/rl961185281/?ref_=bo_yld_table_12
Grown Ups,"$162,001,186","$109,429,003","$271,430,189",tt1375670,https://www.boxofficemojo.com/release/rl1466926593/?ref_=bo_yld_table_13
