Title,Domestic,International,Worldwide,ImdbID,URL
The Lion King,"$312,855,561","$145,344,439","$458,200,000",tt0110357,https://www.boxofficemojo.com/release/rl3730736641/?ref_=bo_yld_table_1
Forrest Gump,"$329,694,499","$137,862","$329,832,361",tt0109830,https://www.boxofficemojo.com/release/rl1314031105/?ref_=bo_yld_table_2
True Lies,"$146,282,411","$1,330","$146,283,741",tt0111503,https://www.boxofficemojo.com/release/rl3614934529/?ref_=bo_yld_table_3
The Santa Clause,"$144,833,357",$607,"$144,833,964",tt0111070,https://www.boxofficemojo.com/release/rl1131382273/?ref_=bo_yld_table_4
The Flintstones,"$130,531,208","$29,688,730","$160,219,938",tt0109813,https://www.boxofficemojo.com/release/rl676496897/?ref_=bo_yld_table_5
Clear and Present Danger,"$122,187,717","$20,348,017","$142,535,734",tt0109444,https://www.boxofficemojo.com/release/rl709527041/?ref_=bo_yld_table_6
Speed,"$121,248,145","$2,875","$121,251,020",tt0111257,https://www.boxofficemojo.com/release/rl3295708673/?ref_=bo_yld_table_7
The Mask,"$119,938,730","$15,274","$119,954,004",tt0110475,https://www.boxofficemojo.com/release/rl359958017/?ref_=bo_yld_table_8
Mrs. Doubtfire,"$219,195,243",$904,"$219,196,147",tt0107614,https://www.boxofficemojo.com/release/rl2085520897/?ref_=bo_yld_table_9
Interview with the Vampire,"$105,264,608","$31,262","$105,295,870",tt0110148,https://www.boxofficemojo.com/release/rl576357889/?ref_=bo_yld_table_10
Maverick,"$101,631,272",$0,"$101,631,272",tt0110478,https://www.boxofficemojo.com/release/rl4066608641/?ref_=bo_yld_table_11
Schindler's List,"$96,065,768",$0,"$96,065,768",tt0108052,https://www.boxofficemojo.com/release/rl3949954561/?ref_=bo_yld_table_12
The Client,"$92,115,211",$0,"$92,115,211",tt0109446,https://www.boxofficemojo.com/release/rl575309313/?ref_=bo_yld_table_13
Philadelphia,"$77,446,440",$0,"$77,446,440",tt0107818,https://www.boxofficemojo.com/release/rl1147700737/?ref_=bo_yld_table_14
Stargate,"$71,567,262","$1,725","$71,568,987",tt0111282,https://www.boxofficemojo.com/release/rl1081312769/?ref_=bo_yld_table_15
Ace Ventura: Pet Detective,"$72,217,396",$496,"$72,217,892",tt0109040,https://www.boxofficemojo.com/release/rl104891905/?ref_=bo_yld_table_16
Star Trek: Generations,"$75,671,125","$23,116,394","$98,787,519",tt0111280,https://www.boxofficemojo.com/release/rl3077801473/?ref_=bo_yld_table_17
Wolf,"$65,002,597",$0,"$65,002,597",tt0111742,https://www.boxofficemojo.com/release/rl3615196673/?ref_=bo_yld_table_18
Pulp Fiction,"$107,928,762","$214,940","$108,143,702",tt0110912,https://www.boxofficemojo.com/release/rl2053801473/?ref_=bo_yld_table_19
Grumpy Old Men,"$70,172,621",$0,"$70,172,621",tt0107050,https://www.boxofficemojo.com/release/rl2421655041/?ref_=bo_yld_table_20
The Specialist,"$57,362,582","$14,317,765","$71,680,347",tt0111255,https://www.boxofficemojo.com/release/rl3446703617/?ref_=bo_yld_table_21
Dumb and Dumber,"$127,175,374","$1,236","$127,176,610",tt0109686,https://www.boxofficemojo.com/release/rl4014900737/?ref_=bo_yld_table_22
Four Weddings and a Funeral,"$52,700,832",$0,"$52,700,832",tt0109831,https://www.boxofficemojo.com/release/rl3896608257/?ref_=bo_yld_table_23
Naked Gun 33 1/3: The Final Insult,"$51,132,598","$13,216,531","$64,349,129",tt0110622,https://www.boxofficemojo.com/release/rl3076818433/?ref_=bo_yld_table_24
The Little Rascals,"$52,125,282",$0,"$52,125,282",tt0110366,https://www.boxofficemojo.com/release/rl3328083457/?ref_=bo_yld_table_25
The Crow,"$50,693,129","$21,875","$50,715,004",tt0109506,https://www.boxofficemojo.com/release/rl2773321217/?ref_=bo_yld_table_26
The Pelican Brief,"$100,768,056",$0,"$100,768,056",tt0107798,https://www.boxofficemojo.com/release/rl426280449/?ref_=bo_yld_table_27
Natural Born Killers,"$50,282,766","$2,478","$50,285,244",tt0110632,https://www.boxofficemojo.com/release/rl2506393089/?ref_=bo_yld_table_28
Angels in the Outfield,"$50,236,831",$0,"$50,236,831",tt0109127,https://www.boxofficemojo.com/release/rl3477308929/?ref_=bo_yld_table_29
When a Man Loves a Woman,"$50,021,959",$0,"$50,021,959",tt0111693,https://www.boxofficemojo.com/release/rl778274305/?ref_=bo_yld_table_30
The River Wild,"$46,816,343",$0,"$46,816,343",tt0110997,https://www.boxofficemojo.com/release/rl2070709761/?ref_=bo_yld_table_31
D2: The Mighty Ducks,"$45,610,410",$0,"$45,610,410",tt0109520,https://www.boxofficemojo.com/release/rl3880617473/?ref_=bo_yld_table_32
Timecop,"$44,853,581",$287,"$44,853,868",tt0111438,https://www.boxofficemojo.com/release/rl4252272129/?ref_=bo_yld_table_33
Disclosure,"$83,015,089","$10,068,126","$93,083,215",tt0109635,https://www.boxofficemojo.com/release/rl2219804161/?ref_=bo_yld_table_34
City Slickers II: The Legend of Curly's Gold,"$43,622,150",$0,"$43,622,150",tt0109439,https://www.boxofficemojo.com/release/rl3410724353/?ref_=bo_yld_table_35
Beverly Hills Cop III,"$42,614,912","$12,426,169","$55,041,081",tt0109254,https://www.boxofficemojo.com/release/rl3645146625/?ref_=bo_yld_table_36
Tombstone,"$56,505,065",$0,"$56,505,065",tt0108358,https://www.boxofficemojo.com/release/rl863471105/?ref_=bo_yld_table_37
On Deadly Ground,"$38,590,458","$12,679,573","$51,270,031",tt0110725,https://www.boxofficemojo.com/release/rl2907473409/?ref_=bo_yld_table_38
It Could Happen to You,"$37,939,757",$0,"$37,939,757",tt0110167,https://www.boxofficemojo.com/release/rl2975499777/?ref_=bo_yld_table_39
The Paper,"$38,824,341",$0,"$38,824,341",tt0110771,https://www.boxofficemojo.com/release/rl2775156225/?ref_=bo_yld_table_40
The Shadow,"$32,063,435",$0,"$32,063,435",tt0111143,https://www.boxofficemojo.com/release/rl2540602881/?ref_=bo_yld_table_41
I Love Trouble,"$30,806,194",$0,"$30,806,194",tt0110093,https://www.boxofficemojo.com/release/rl408978945/?ref_=bo_yld_table_42
Major League II,"$30,626,182",$0,"$30,626,182",tt0110442,https://www.boxofficemojo.com/release/rl2271249921/?ref_=bo_yld_table_43
Blank Check,"$30,577,969",$0,"$30,577,969",tt0109287,https://www.boxofficemojo.com/release/rl4232545793/?ref_=bo_yld_table_44
