Title,Domestic,International,Worldwide,ImdbID,URL
Superman II,"$108,185,706","$14,294","$108,200,000",tt0081573,https://www.boxofficemojo.com/release/rl4084368897/?ref_=bo_yld_table_1
Stripes,"$85,297,000",$0,"$85,297,000",tt0083131,https://www.boxofficemojo.com/release/rl1685227009/?ref_=bo_yld_table_2
The Cannonball Run,"$72,179,579",$0,"$72,179,579",tt0082136,https://www.boxofficemojo.com/release/rl4752897/?ref_=bo_yld_table_3
For Your Eyes Only,"$54,812,802",$146,"$54,812,948",tt0082398,https://www.boxofficemojo.com/release/rl4135224833/?ref_=bo_yld_table_4
The Four Seasons,"$50,427,646",$0,"$50,427,646",tt0082405,https://www.boxofficemojo.com/release/rl2572322305/?ref_=bo_yld_table_5
Excalibur,"$34,967,437",$968,"$34,968,405",tt0082348,https://www.boxofficemojo.com/release/rl1783662081/?ref_=bo_yld_table_6
History of the World: Part I,"$31,672,907",$0,"$31,672,907",tt0082517,https://www.boxofficemojo.com/release/rl2572781057/?ref_=bo_yld_table_7
Bustin' Loose,"$31,261,269",$0,"$31,261,269",tt0082121,https://www.boxofficemojo.com/release/rl3846800897/?ref_=bo_yld_table_8
The Great Muppet Caper,"$31,206,251",$0,"$31,206,251",tt0082474,https://www.boxofficemojo.com/release/rl3412428289/?ref_=bo_yld_table_9
Endless Love,"$31,184,024","$1,308,650","$32,492,674",tt0082329,https://www.boxofficemojo.com/release/rl2219935233/?ref_=bo_yld_table_10
An American Werewolf in London,"$30,565,292","$147,328","$30,712,620",tt0082010,https://www.boxofficemojo.com/release/rl2336458241/?ref_=bo_yld_table_11
Halloween II,"$25,533,818",$0,"$25,533,818",tt0082495,https://www.boxofficemojo.com/release/rl3310847489/?ref_=bo_yld_table_12
Body Heat,"$24,058,838",$0,"$24,058,838",tt0082089,https://www.boxofficemojo.com/release/rl1749452289/?ref_=bo_yld_table_13
Raiders of the Lost Ark,"$212,222,025","$8,305,823","$220,527,848",tt0082971,https://www.boxofficemojo.com/release/rl4083844609/?ref_=bo_yld_table_14
Friday the 13th: Part 2,"$21,722,776",$199,"$21,722,975",tt0082418,https://www.boxofficemojo.com/release/rl3478291969/?ref_=bo_yld_table_15
The Final Conflict,"$20,471,382",$0,"$20,471,382",tt0082377,https://www.boxofficemojo.com/release/rl1600554497/?ref_=bo_yld_table_16
The Incredible Shrinking Woman,"$20,259,961",$0,"$20,259,961",tt0082558,https://www.boxofficemojo.com/release/rl2589689345/?ref_=bo_yld_table_17
Under the Rainbow,"$18,826,490",$0,"$18,826,490",tt0083254,https://www.boxofficemojo.com/release/rl2759230977/?ref_=bo_yld_table_18
Outland,"$17,374,595",$0,"$17,374,595",tt0082869,https://www.boxofficemojo.com/release/rl57247233/?ref_=bo_yld_table_19
Continental Divide,"$15,578,237",$0,"$15,578,237",tt0082200,https://www.boxofficemojo.com/release/rl3611985409/?ref_=bo_yld_table_20
Nighthawks,"$14,905,359",$0,"$14,905,359",tt0082817,https://www.boxofficemojo.com/release/rl224888321/?ref_=bo_yld_table_21
Dragonslayer,"$14,110,013",$159,"$14,110,172",tt0082288,https://www.boxofficemojo.com/release/rl1229882881/?ref_=bo_yld_table_22
The Legend of the Lone Ranger,"$12,617,845",$0,"$12,617,845",tt0082648,https://www.boxofficemojo.com/release/rl593397249/?ref_=bo_yld_table_23
Back Roads,"$11,809,387",$0,"$11,809,387",tt0082042,https://www.boxofficemojo.com/release/rl1967490561/?ref_=bo_yld_table_24
Wolfen,"$10,626,725",$0,"$10,626,725",tt0083336,https://www.boxofficemojo.com/release/rl3397092865/?ref_=bo_yld_table_25
Time Bandits,"$42,365,581",$0,"$42,365,581",tt0081633,https://www.boxofficemojo.com/release/rl4185163265/?ref_=bo_yld_table_26
Neighbors,"$29,916,207",$0,"$29,916,207",tt0082801,https://www.boxofficemojo.com/release/rl4033119745/?ref_=bo_yld_table_27
Prince of the City,"$8,124,257",$0,"$8,124,257",tt0082945,https://www.boxofficemojo.com/release/rl3798697473/?ref_=bo_yld_table_28
The Funhouse,"$7,886,857",$0,"$7,886,857",tt0082427,https://www.boxofficemojo.com/release/rl2069202433/?ref_=bo_yld_table_29
Modern Problems,"$26,154,211",$0,"$26,154,211",tt0082763,https://www.boxofficemojo.com/release/rl1046840833/?ref_=bo_yld_table_30
Student Bodies,"$5,165,432",$0,"$5,165,432",tt0083133,https://www.boxofficemojo.com/release/rl2171831809/?ref_=bo_yld_table_31
All Night Long,"$4,454,295",$0,"$4,454,295",tt0082001,https://www.boxofficemojo.com/release/rl423855617/?ref_=bo_yld_table_32
