Title,Domestic,International,Worldwide,ImdbID,URL
Ghost,"$217,631,306",$935,"$217,632,241",tt0099653,https://www.boxofficemojo.com/release/rl3864364545/?ref_=bo_yld_table_1
Pretty Woman,"$178,406,268","$63,145","$178,469,413",tt0100405,https://www.boxofficemojo.com/release/rl2439742977/?ref_=bo_yld_table_2
Home Alone,"$285,761,243","$4,172,836","$289,934,079",tt0099785,https://www.boxofficemojo.com/release/rl3629745665/?ref_=bo_yld_table_3
Teenage Mutant Ninja Turtles,"$135,265,915","$1,594","$135,267,509",tt0100758,https://www.boxofficemojo.com/release/rl4235560449/?ref_=bo_yld_table_4
The Hunt for Red October,"$122,012,643","$17,161,835","$139,174,478",tt0099810,https://www.boxofficemojo.com/release/rl4015556097/?ref_=bo_yld_table_5
Total Recall,"$119,394,840","$35,038","$119,429,878",tt0100802,https://www.boxofficemojo.com/release/rl74941953/?ref_=bo_yld_table_6
Die Hard 2,"$117,540,947","$4,351","$117,545,298",tt0099423,https://www.boxofficemojo.com/release/rl1380943361/?ref_=bo_yld_table_7
Driving Miss Daisy,"$106,593,296",$0,"$106,593,296",tt0097239,https://www.boxofficemojo.com/release/rl2790163969/?ref_=bo_yld_table_8
Dick Tracy,"$103,738,726","$22,543,911","$126,282,637",tt0099422,https://www.boxofficemojo.com/release/rl3209659905/?ref_=bo_yld_table_9
Back to the Future Part III,"$87,727,583","$19,089,645","$106,817,228",tt0099088,https://www.boxofficemojo.com/release/rl3007940097/?ref_=bo_yld_table_10
Presumed Innocent,"$86,303,188",$0,"$86,303,188",tt0100404,https://www.boxofficemojo.com/release/rl2775287297/?ref_=bo_yld_table_11
Days of Thunder,"$82,670,733","$4,492,812","$87,163,545",tt0099371,https://www.boxofficemojo.com/release/rl1246529025/?ref_=bo_yld_table_12
Another 48 Hrs.,"$80,818,974",$0,"$80,818,974",tt0099044,https://www.boxofficemojo.com/release/rl507676161/?ref_=bo_yld_table_13
Bird on a Wire,"$70,978,012",$0,"$70,978,012",tt0099141,https://www.boxofficemojo.com/release/rl1330087425/?ref_=bo_yld_table_14
Born on the Fourth of July,"$70,001,698",$0,"$70,001,698",tt0096969,https://www.boxofficemojo.com/release/rl2823194113/?ref_=bo_yld_table_15
Flatliners,"$61,489,265",$0,"$61,489,265",tt0099582,https://www.boxofficemojo.com/release/rl3260253697/?ref_=bo_yld_table_16
Dances with Wolves,"$184,208,848",$0,"$184,208,848",tt0099348,https://www.boxofficemojo.com/release/rl944539137/?ref_=bo_yld_table_17
