Title,Domestic,International,Worldwide,ImdbID,URL
Punchline,"$21,042,667",$0,"$21,042,667",tt0095927,https://www.boxofficemojo.com/release/rl1986692609/?ref_=bo_yld_table_50
The Presidio,"$20,324,096",$0,"$20,324,096",tt0095897,https://www.boxofficemojo.com/release/rl2758510081/?ref_=bo_yld_table_51
Action Jackson,"$20,256,975",$0,"$20,256,975",tt0094612,https://www.boxofficemojo.com/release/rl2067826177/?ref_=bo_yld_table_52
Tucker: The Man and His Dream,"$19,652,638",$0,"$19,652,638",tt0096316,https://www.boxofficemojo.com/release/rl1064732161/?ref_=bo_yld_table_53
The Serpent and the Rainbow,"$19,595,031",$0,"$19,595,031",tt0096071,https://www.boxofficemojo.com/release/rl1399752193/?ref_=bo_yld_table_54
Police Academy 5: Assignment: Miami Beach,"$19,510,371",$0,"$19,510,371",tt0095882,https://www.boxofficemojo.com/release/rl191596033/?ref_=bo_yld_table_55
Friday the 13th: The New Blood,"$19,170,001",$0,"$19,170,001",tt0095179,https://www.boxofficemojo.com/release/rl3293742593/?ref_=bo_yld_table_56
The Seventh Sign,"$18,875,011",$0,"$18,875,011",tt0096073,https://www.boxofficemojo.com/release/rl1181648385/?ref_=bo_yld_table_57
Above the Law,"$18,869,631",$0,"$18,869,631",tt0094602,https://www.boxofficemojo.com/release/rl306218497/?ref_=bo_yld_table_58
*batteries not included,"$32,945,797",$0,"$32,945,797",tt0092494,https://www.boxofficemojo.com/release/rl3578103297/?ref_=bo_yld_table_59
Dirty Rotten Scoundrels,"$42,039,085",$0,"$42,039,085",tt0095031,https://www.boxofficemojo.com/release/rl2454685185/?ref_=bo_yld_table_60
Halloween 4: The Return of Michael Myers,"$17,768,757","$6,831,250","$24,600,007",tt0095271,https://www.boxofficemojo.com/release/rl945194497/?ref_=bo_yld_table_61
Frantic,"$17,637,950",$0,"$17,637,950",tt0095174,https://www.boxofficemojo.com/release/rl4199712257/?ref_=bo_yld_table_62
Johnny Be Good,"$17,550,399",$0,"$17,550,399",tt0095409,https://www.boxofficemojo.com/release/rl1985840641/?ref_=bo_yld_table_63
For Keeps?,"$17,514,553",$0,"$17,514,553",tt0095169,https://www.boxofficemojo.com/release/rl1330808321/?ref_=bo_yld_table_64
Overboard,"$26,713,187",$0,"$26,713,187",tt0093693,https://www.boxofficemojo.com/release/rl2003404289/?ref_=bo_yld_table_65
Crossing Delancey,"$16,262,415",$0,"$16,262,415",tt0094921,https://www.boxofficemojo.com/release/rl2857207297/?ref_=bo_yld_table_66
"Bright Lights, Big City","$16,118,077",$0,"$16,118,077",tt0094799,https://www.boxofficemojo.com/release/rl38372865/?ref_=bo_yld_table_67
She's Having a Baby,"$16,031,707",$0,"$16,031,707",tt0096094,https://www.boxofficemojo.com/release/rl3681453569/?ref_=bo_yld_table_68
Masquerade,"$15,855,828",$0,"$15,855,828",tt0095599,https://www.boxofficemojo.com/release/rl2606990849/?ref_=bo_yld_table_69
Cocoon: The Return,"$18,924,919",$0,"$18,924,919",tt0094890,https://www.boxofficemojo.com/release/rl1632273921/?ref_=bo_yld_table_70
Big Top Pee-wee,"$15,122,324",$0,"$15,122,324",tt0094744,https://www.boxofficemojo.com/release/rl1984398849/?ref_=bo_yld_table_71
Arthur 2: On the Rocks,"$14,681,192",$0,"$14,681,192",tt0094678,https://www.boxofficemojo.com/release/rl2655159809/?ref_=bo_yld_table_72
School Daze,"$14,545,844",$0,"$14,545,844",tt0096054,https://www.boxofficemojo.com/release/rl4017063425/?ref_=bo_yld_table_73
"Planes, Trains & Automobiles","$49,530,280",$0,"$49,530,280",tt0093748,https://www.boxofficemojo.com/release/rl3395847681/?ref_=bo_yld_table_74
Poltergeist III,"$14,114,488",$0,"$14,114,488",tt0095889,https://www.boxofficemojo.com/release/rl2020312577/?ref_=bo_yld_table_75
Stand and Deliver,"$13,994,920",$0,"$13,994,920",tt0094027,https://www.boxofficemojo.com/release/rl1584629249/?ref_=bo_yld_table_76
The Milagro Beanfield War,"$13,825,794",$0,"$13,825,794",tt0095638,https://www.boxofficemojo.com/release/rl2623702529/?ref_=bo_yld_table_77
Return to Snowy River,"$13,687,027",$0,"$13,687,027",tt0095993,https://www.boxofficemojo.com/release/rl3933046273/?ref_=bo_yld_table_78
Vice Versa,"$13,664,060",$0,"$13,664,060",tt0096380,https://www.boxofficemojo.com/release/rl1434027521/?ref_=bo_yld_table_79
Empire of the Sun,"$22,238,696",$0,"$22,238,696",tt0092965,https://www.boxofficemojo.com/release/rl2672920065/?ref_=bo_yld_table_80
They Live,"$13,447,978",$0,"$13,447,978",tt0096256,https://www.boxofficemojo.com/release/rl2088011265/?ref_=bo_yld_table_81
Mystic Pizza,"$12,793,213",$0,"$12,793,213",tt0095690,https://www.boxofficemojo.com/release/rl1415874049/?ref_=bo_yld_table_82
D.O.A.,"$12,706,478",$0,"$12,706,478",tt0094933,https://www.boxofficemojo.com/release/rl3696199169/?ref_=bo_yld_table_83
Everybody's All-American,"$12,638,294",$0,"$12,638,294",tt0095119,https://www.boxofficemojo.com/release/rl760251905/?ref_=bo_yld_table_84
Casual Sex?,"$12,277,096",$0,"$12,277,096",tt0094846,https://www.boxofficemojo.com/release/rl2739439105/?ref_=bo_yld_table_85
Working Girl,"$63,779,477",$0,"$63,779,477",tt0096463,https://www.boxofficemojo.com/release/rl175801857/?ref_=bo_yld_table_86
Bloodsport,"$11,806,119",$0,"$11,806,119",tt0092675,https://www.boxofficemojo.com/release/rl944145921/?ref_=bo_yld_table_87
Caddyshack II,"$11,798,302",$0,"$11,798,302",tt0094824,https://www.boxofficemojo.com/release/rl3343484417/?ref_=bo_yld_table_88
Moon Over Parador,"$11,444,204",$0,"$11,444,204",tt0095654,https://www.boxofficemojo.com/release/rl1499825665/?ref_=bo_yld_table_89
The Couch Trip,"$11,005,304",$0,"$11,005,304",tt0094910,https://www.boxofficemojo.com/release/rl340624897/?ref_=bo_yld_table_90
Moving,"$10,815,378","$163,792","$10,979,170",tt0095662,https://www.boxofficemojo.com/release/rl2590344705/?ref_=bo_yld_table_91
Iron Eagle II,"$10,497,324",$0,"$10,497,324",tt0095382,https://www.boxofficemojo.com/release/rl1650099713/?ref_=bo_yld_table_92
Shakedown,"$10,068,039",$0,"$10,068,039",tt0096087,https://www.boxofficemojo.com/release/rl2171504129/?ref_=bo_yld_table_93
The Unbearable Lightness of Being,"$10,006,806",$0,"$10,006,806",tt0096332,https://www.boxofficemojo.com/release/rl2321450497/?ref_=bo_yld_table_94
Hope and Glory,"$10,021,120",$0,"$10,021,120",tt0093209,https://www.boxofficemojo.com/release/rl743998977/?ref_=bo_yld_table_95
Bad Dreams,"$9,797,098",$0,"$9,797,098",tt0094701,https://www.boxofficemojo.com/release/rl1564837377/?ref_=bo_yld_table_96
Return of the Living Dead II,"$9,205,924","$1,627","$9,207,551",tt0095990,https://www.boxofficemojo.com/release/rl4100818433/?ref_=bo_yld_table_97
Switching Channels,"$9,129,999",$0,"$9,129,999",tt0096203,https://www.boxofficemojo.com/release/rl376800769/?ref_=bo_yld_table_98
Salsa,"$8,892,589",$0,"$8,892,589",tt0096030,https://www.boxofficemojo.com/release/rl1634698753/?ref_=bo_yld_table_99
Clean and Sober,"$8,674,093",$0,"$8,674,093",tt0094884,https://www.boxofficemojo.com/release/rl675972609/?ref_=bo_yld_table_100
U2: Rattle and Hum,"$8,600,823",$0,"$8,600,823",tt0096328,https://www.boxofficemojo.com/release/rl1232504321/?ref_=bo_yld_table_101
High Spirits,"$8,578,231",$0,"$8,578,231",tt0095304,https://www.boxofficemojo.com/release/rl3092874753/?ref_=bo_yld_table_102
Without a Clue,"$8,539,181",$0,"$8,539,181",tt0096454,https://www.boxofficemojo.com/release/rl3564865025/?ref_=bo_yld_table_103
Dirty Dancing,"$63,446,382","$53,903","$63,500,285",tt0092890,https://www.boxofficemojo.com/release/rl2505016833/?ref_=bo_yld_table_104
The Last Temptation of Christ,"$8,373,585",$357,"$8,373,942",tt0095497,https://www.boxofficemojo.com/release/rl2304738817/?ref_=bo_yld_table_105
Satisfaction,"$8,253,123",$0,"$8,253,123",tt0096037,https://www.boxofficemojo.com/release/rl2892989953/?ref_=bo_yld_table_106
The Blob,"$8,247,943",$267,"$8,248,210",tt0094761,https://www.boxofficemojo.com/release/rl3712452097/?ref_=bo_yld_table_107
Nuts,"$30,950,002",$0,"$30,950,002",tt0093660,https://www.boxofficemojo.com/release/rl963020289/?ref_=bo_yld_table_108
Dead Ringers,"$8,038,508",$688,"$8,039,196",tt0094964,https://www.boxofficemojo.com/release/rl2655815169/?ref_=bo_yld_table_109
A New Life,"$7,721,852",$0,"$7,721,852",tt0095726,https://www.boxofficemojo.com/release/rl3378808321/?ref_=bo_yld_table_110
My Stepmother Is an Alien,"$13,854,000",$0,"$13,854,000",tt0095687,https://www.boxofficemojo.com/release/rl3966993921/?ref_=bo_yld_table_111
Stealing Home,"$7,467,504",$0,"$7,467,504",tt0096171,https://www.boxofficemojo.com/release/rl2272495105/?ref_=bo_yld_table_112
Phantasm II,"$7,282,851",$915,"$7,283,766",tt0095863,https://www.boxofficemojo.com/release/rl1248364033/?ref_=bo_yld_table_113
Off Limits,"$7,242,035",$0,"$7,242,035",tt0095774,https://www.boxofficemojo.com/release/rl40273409/?ref_=bo_yld_table_114
A Cry in the Dark,"$6,908,797",$0,"$6,908,797",tt0094924,https://www.boxofficemojo.com/release/rl2320336385/?ref_=bo_yld_table_115
Hairspray,"$6,671,108","$3,857","$6,674,965",tt0095270,https://www.boxofficemojo.com/release/rl3445065217/?ref_=bo_yld_table_116
Fresh Horses,"$6,640,346",$0,"$6,640,346",tt0095178,https://www.boxofficemojo.com/release/rl3427960321/?ref_=bo_yld_table_117
Ironweed,"$7,393,346",$0,"$7,393,346",tt0093277,https://www.boxofficemojo.com/release/rl1364887041/?ref_=bo_yld_table_118
Hot to Trot,"$6,436,211",$0,"$6,436,211",tt0095326,https://www.boxofficemojo.com/release/rl2086176257/?ref_=bo_yld_table_119
Mac and Me,"$6,424,112",$0,"$6,424,112",tt0095560,https://www.boxofficemojo.com/release/rl1734379009/?ref_=bo_yld_table_120
The Unholy,"$6,337,299",$0,"$6,337,299",tt0096340,https://www.boxofficemojo.com/release/rl4134962689/?ref_=bo_yld_table_121
A Night in the Life of Jimmy Reardon,"$6,264,058",$0,"$6,264,058",tt0095736,https://www.boxofficemojo.com/release/rl728204801/?ref_=bo_yld_table_122
Braddock: Missing in Action III,"$6,193,901",$0,"$6,193,901",tt0094792,https://www.boxofficemojo.com/release/rl1432520193/?ref_=bo_yld_table_123
Cinderella,"$34,101,149",$0,"$34,101,149",tt0042332,https://www.boxofficemojo.com/release/rl4216030721/?ref_=bo_yld_table_124
1969,"$5,979,011",$0,"$5,979,011",tt0094594,https://www.boxofficemojo.com/release/rl2067891713/?ref_=bo_yld_table_125
The Rescue,"$5,855,392",$0,"$5,855,392",tt0095981,https://www.boxofficemojo.com/release/rl2540537345/?ref_=bo_yld_table_126
Hellbound: Hellraiser II,"$12,090,735",$0,"$12,090,735",tt0095294,https://www.boxofficemojo.com/release/rl777618945/?ref_=bo_yld_table_127
Eight Men Out,"$5,680,515",$0,"$5,680,515",tt0095082,https://www.boxofficemojo.com/release/rl1951499777/?ref_=bo_yld_table_128
Elvira: Mistress of the Dark,"$5,596,267",$0,"$5,596,267",tt0095088,https://www.boxofficemojo.com/release/rl2823915009/?ref_=bo_yld_table_129
Heartbreak Hotel,"$5,509,417",$0,"$5,509,417",tt0095288,https://www.boxofficemojo.com/release/rl2237040129/?ref_=bo_yld_table_130
Monkey Shines,"$5,344,577",$0,"$5,344,577",tt0095652,https://www.boxofficemojo.com/release/rl140871169/?ref_=bo_yld_table_131
Hero and the Terror,"$5,301,200",$0,"$5,301,200",tt0095296,https://www.boxofficemojo.com/release/rl1985578497/?ref_=bo_yld_table_132
Clara's Heart,"$5,194,491",$0,"$5,194,491",tt0094882,https://www.boxofficemojo.com/release/rl3326838273/?ref_=bo_yld_table_133
The Good Mother,"$4,764,606",$0,"$4,764,606",tt0095238,https://www.boxofficemojo.com/release/rl3730081281/?ref_=bo_yld_table_134
Sunset,"$4,594,452","$2,031,678","$6,626,130",tt0096193,https://www.boxofficemojo.com/release/rl2339538433/?ref_=bo_yld_table_135
Bat*21,"$3,966,256",$0,"$3,966,256",tt0094712,https://www.boxofficemojo.com/release/rl3846538753/?ref_=bo_yld_table_136
Feds,"$3,838,793",$0,"$3,838,793",tt0095145,https://www.boxofficemojo.com/release/rl2018739713/?ref_=bo_yld_table_137
Critters 2: The Main Course,"$3,813,293",$0,"$3,813,293",tt0094919,https://www.boxofficemojo.com/release/rl3092088321/?ref_=bo_yld_table_138
Sweet Hearts Dance,"$3,790,493",$0,"$3,790,493",tt0096200,https://www.boxofficemojo.com/release/rl813008385/?ref_=bo_yld_table_139
Imagine: John Lennon,"$3,753,977",$148,"$3,754,125",tt0095360,https://www.boxofficemojo.com/release/rl1616610817/?ref_=bo_yld_table_140
Dead Heat,"$3,588,626",$0,"$3,588,626",tt0094961,https://www.boxofficemojo.com/release/rl2924250625/?ref_=bo_yld_table_141
Memories of Me,"$3,965,604",$0,"$3,965,604",tt0095613,https://www.boxofficemojo.com/release/rl660768257/?ref_=bo_yld_table_142
Tougher Than Leather,"$3,582,760",$0,"$3,582,760",tt0096291,https://www.boxofficemojo.com/release/rl1802995201/?ref_=bo_yld_table_143
The New Adventures of Pippi Longstocking,"$3,569,939",$0,"$3,569,939",tt0093744,https://www.boxofficemojo.com/release/rl4201154049/?ref_=bo_yld_table_144
Madame Sousatzka,"$3,548,238",$0,"$3,548,238",tt0095564,https://www.boxofficemojo.com/release/rl1465943553/?ref_=bo_yld_table_145
Things Change,"$3,527,886",$0,"$3,527,886",tt0096259,https://www.boxofficemojo.com/release/rl1769244161/?ref_=bo_yld_table_146
The Big Blue,"$3,500,000","$17,002","$3,517,002",tt0095250,https://www.boxofficemojo.com/release/rl793216513/?ref_=bo_yld_table_147
Pumpkinhead,"$3,385,516",$0,"$3,385,516",tt0095925,https://www.boxofficemojo.com/release/rl1919583745/?ref_=bo_yld_table_148
The Running Man,"$38,122,105","$1,801","$38,123,906",tt0093894,https://www.boxofficemojo.com/release/rl829392385/?ref_=bo_yld_table_149
Wings of Desire,"$3,210,139","$20,630","$3,230,769",tt0093191,https://www.boxofficemojo.com/release/rl2440791553/?ref_=bo_yld_table_150
White Mischief,"$3,107,551",$0,"$3,107,551",tt0094317,https://www.boxofficemojo.com/release/rl192644609/?ref_=bo_yld_table_151
Dominick and Eugene,"$3,076,031",$0,"$3,076,031",tt0095050,https://www.boxofficemojo.com/release/rl911115777/?ref_=bo_yld_table_152
Messenger of Death,"$3,074,681",$0,"$3,074,681",tt0095626,https://www.boxofficemojo.com/release/rl1751287297/?ref_=bo_yld_table_153
Cry Freedom,"$5,899,797",$0,"$5,899,797",tt0092804,https://www.boxofficemojo.com/release/rl2303559169/?ref_=bo_yld_table_154
Running on Empty,"$2,835,116",$0,"$2,835,116",tt0096018,https://www.boxofficemojo.com/release/rl1013941761/?ref_=bo_yld_table_155
The Manchurian Candidate,"$2,757,256",$0,"$2,757,256",tt0056218,https://www.boxofficemojo.com/release/rl3395323393/?ref_=bo_yld_table_156
18 Again!,"$2,567,099",$0,"$2,567,099",tt0094593,https://www.boxofficemojo.com/release/rl71403009/?ref_=bo_yld_table_157
Kansas,"$2,432,536",$0,"$2,432,536",tt0095428,https://www.boxofficemojo.com/release/rl3562898945/?ref_=bo_yld_table_158
A World Apart,"$2,326,860",$0,"$2,326,860",tt0096464,https://www.boxofficemojo.com/release/rl24806913/?ref_=bo_yld_table_159
Salaam Bombay!,"$2,080,046",$0,"$2,080,046",tt0096028,https://www.boxofficemojo.com/release/rl1802470913/?ref_=bo_yld_table_160
The Moderns,"$2,011,497",$0,"$2,011,497",tt0095649,https://www.boxofficemojo.com/release/rl1063618049/?ref_=bo_yld_table_161
I'm Gonna Git You Sucka,"$13,030,057",$0,"$13,030,057",tt0095348,https://www.boxofficemojo.com/release/rl122979841/?ref_=bo_yld_table_162
Vibes,"$1,883,811",$0,"$1,883,811",tt0096378,https://www.boxofficemojo.com/release/rl1400473089/?ref_=bo_yld_table_163
Stormy Monday,"$1,791,328",$0,"$1,791,328",tt0096180,https://www.boxofficemojo.com/release/rl661816833/?ref_=bo_yld_table_164
Little Nikita,"$1,733,070",$0,"$1,733,070",tt0095532,https://www.boxofficemojo.com/release/rl711034369/?ref_=bo_yld_table_165
Lady in White,"$1,705,139",$0,"$1,705,139",tt0095484,https://www.boxofficemojo.com/release/rl660571649/?ref_=bo_yld_table_166
A Handful of Dust,"$1,560,700",$0,"$1,560,700",tt0095274,https://www.boxofficemojo.com/release/rl743867905/?ref_=bo_yld_table_167
Two Moon Junction,"$1,547,397",$0,"$1,547,397",tt0096324,https://www.boxofficemojo.com/release/rl1702266369/?ref_=bo_yld_table_168
Pascali's Island,"$1,451,857",$0,"$1,451,857",tt0095827,https://www.boxofficemojo.com/release/rl3966338561/?ref_=bo_yld_table_169
I've Heard the Mermaids Singing,"$1,408,491",$0,"$1,408,491",tt0093239,https://www.boxofficemojo.com/release/rl4166419969/?ref_=bo_yld_table_170
Patty Hearst,"$1,223,326",$0,"$1,223,326",tt0095836,https://www.boxofficemojo.com/release/rl3312027137/?ref_=bo_yld_table_171
Mr. North,"$1,221,366",$0,"$1,221,366",tt0095665,https://www.boxofficemojo.com/release/rl4184180225/?ref_=bo_yld_table_172
A Time of Destiny,"$1,212,487",$0,"$1,212,487",tt0096271,https://www.boxofficemojo.com/release/rl4285826561/?ref_=bo_yld_table_173
The Thin Blue Line,"$1,209,846",$0,"$1,209,846",tt0096257,https://www.boxofficemojo.com/release/rl1970570753/?ref_=bo_yld_table_174
The Lair of the White Worm,"$1,189,315",$0,"$1,189,315",tt0095488,https://www.boxofficemojo.com/release/rl358581761/?ref_=bo_yld_table_175
Sammy and Rosie Get Laid,"$1,196,336",$0,"$1,196,336",tt0093913,https://www.boxofficemojo.com/release/rl1383040513/?ref_=bo_yld_table_176
Aria,"$1,028,679",$0,"$1,028,679",tt0092580,https://www.boxofficemojo.com/release/rl1195542017/?ref_=bo_yld_table_177
Mississippi Burning,"$34,603,943",$0,"$34,603,943",tt0095647,https://www.boxofficemojo.com/release/rl1315079681/?ref_=bo_yld_table_178
Five Corners,"$969,205",$0,"$969,205",tt0093029,https://www.boxofficemojo.com/release/rl3813901825/?ref_=bo_yld_table_179
Appointment with Death,"$960,040",$0,"$960,040",tt0094669,https://www.boxofficemojo.com/release/rl1547863553/?ref_=bo_yld_table_180
Watchers,"$940,173",$0,"$940,173",tt0096425,https://www.boxofficemojo.com/release/rl24675841/?ref_=bo_yld_table_181
Bulletproof,"$807,947",$0,"$807,947",tt0094813,https://www.boxofficemojo.com/release/rl2336851457/?ref_=bo_yld_table_182
Leonard Part 6,"$4,615,255",$0,"$4,615,255",tt0093405,https://www.boxofficemojo.com/release/rl224298497/?ref_=bo_yld_table_183
And God Created Woman,"$717,376",$0,"$717,376",tt0092559,https://www.boxofficemojo.com/release/rl1364493825/?ref_=bo_yld_table_184
Siesta,"$700,000",$0,"$700,000",tt0093969,https://www.boxofficemojo.com/release/rl1852933633/?ref_=bo_yld_table_185
Split Decisions,"$695,822",$0,"$695,822",tt0096161,https://www.boxofficemojo.com/release/rl326338049/?ref_=bo_yld_table_186
Maniac Cop,"$671,382","$428,618","$1,100,000",tt0095583,https://www.boxofficemojo.com/release/rl862160385/?ref_=bo_yld_table_187
Spellbinder,"$657,446",$0,"$657,446",tt0096152,https://www.boxofficemojo.com/release/rl980649473/?ref_=bo_yld_table_188
Da,"$644,532",$0,"$644,532",tt0094934,https://www.boxofficemojo.com/release/rl3628959233/?ref_=bo_yld_table_189
Powaqqatsi,"$589,244",$0,"$589,244",tt0095895,https://www.boxofficemojo.com/release/rl1332446721/?ref_=bo_yld_table_190
Buster,"$540,000",$0,"$540,000",tt0094819,https://www.boxofficemojo.com/release/rl3813246465/?ref_=bo_yld_table_191
Beaches,"$57,041,866",$0,"$57,041,866",tt0094715,https://www.boxofficemojo.com/release/rl809797121/?ref_=bo_yld_table_192
Full Moon in Blue Water,"$450,726",$0,"$450,726",tt0095186,https://www.boxofficemojo.com/release/rl55936513/?ref_=bo_yld_table_193
Track 29,"$429,028",$0,"$429,028",tt0096294,https://www.boxofficemojo.com/release/rl1232569857/?ref_=bo_yld_table_194
Aloha Summer,"$418,379",$0,"$418,379",tt0094637,https://www.boxofficemojo.com/release/rl2017691137/?ref_=bo_yld_table_195
The Decline of Western Civilization Part II: The Metal Years,"$373,743",$16,"$373,759",tt0094980,https://www.boxofficemojo.com/release/rl1818396161/?ref_=bo_yld_table_196
