Title,Domestic,International,Worldwide,ImdbID,URL
Harry Potter and the Sorcerer's Stone,"$317,575,550","$657,179,821","$974,755,371",tt0241527,https://www.boxofficemojo.com/release/rl1416332801/?ref_=bo_yld_table_1
Shrek,"$268,200,241","$216,744,207","$484,944,448",tt0126029,https://www.boxofficemojo.com/release/rl7439873/?ref_=bo_yld_table_2
"Monsters, Inc.","$255,873,250","$17,026,750","$272,900,000",tt0198781,https://www.boxofficemojo.com/release/rl2070251009/?ref_=bo_yld_table_3
Rush Hour 2,"$226,164,286","$121,161,516","$347,325,802",tt0266915,https://www.boxofficemojo.com/release/rl795837953/?ref_=bo_yld_table_4
The Mummy Returns,"$202,019,785","$28,973,704","$230,993,489",tt0209163,https://www.boxofficemojo.com/release/rl3580200449/?ref_=bo_yld_table_5
Pearl Harbor,"$198,542,554","$52,135,837","$250,678,391",tt0213149,https://www.boxofficemojo.com/release/rl543720961/?ref_=bo_yld_table_6
Jurassic Park III,"$181,171,875","$6,437,059","$187,608,934",tt0163025,https://www.boxofficemojo.com/release/rl3210577409/?ref_=bo_yld_table_7
Planet of the Apes,"$180,011,740","$2,188,260","$182,200,000",tt0133152,https://www.boxofficemojo.com/release/rl3379070465/?ref_=bo_yld_table_8
Hannibal,"$165,092,268","$21,507,732","$186,600,000",tt0212985,https://www.boxofficemojo.com/release/rl357991937/?ref_=bo_yld_table_9
The Lord of the Rings: The Fellowship of the Ring,"$313,364,114","$555,021,246","$868,385,360",tt0120737,https://www.boxofficemojo.com/release/rl4200695297/?ref_=bo_yld_table_10
American Pie 2,"$145,103,595","$142,450,000","$287,553,595",tt0252866,https://www.boxofficemojo.com/release/rl2604893697/?ref_=bo_yld_table_11
The Fast and the Furious,"$144,533,925","$62,750,000","$207,283,925",tt0232500,https://www.boxofficemojo.com/release/rl928220673/?ref_=bo_yld_table_12
Ocean's Eleven,"$183,417,150","$83,882,850","$267,300,000",tt0240772,https://www.boxofficemojo.com/release/rl409372161/?ref_=bo_yld_table_13
Lara Croft: Tomb Raider,"$131,168,070","$12,367,200","$143,535,270",tt0146316,https://www.boxofficemojo.com/release/rl1767867905/?ref_=bo_yld_table_14
Traffic,"$124,115,725","$83,400,000","$207,515,725",tt0181865,https://www.boxofficemojo.com/release/rl1115129345/?ref_=bo_yld_table_15
Cast Away,"$233,632,142","$196,000,000","$429,632,142",tt0162222,https://www.boxofficemojo.com/release/rl2772993537/?ref_=bo_yld_table_16
"Crouching Tiger, Hidden Dragon","$128,078,872","$85,446,864","$213,525,736",tt0190332,https://www.boxofficemojo.com/release/rl2739766785/?ref_=bo_yld_table_17
Dr. Dolittle 2,"$112,952,899","$63,151,445","$176,104,344",tt0240462,https://www.boxofficemojo.com/release/rl1112442369/?ref_=bo_yld_table_18
Spy Kids,"$112,719,001","$35,215,179","$147,934,180",tt0227538,https://www.boxofficemojo.com/release/rl1903396353/?ref_=bo_yld_table_19
The Princess Diaries,"$108,248,956","$57,086,197","$165,335,153",tt0247638,https://www.boxofficemojo.com/release/rl4033578497/?ref_=bo_yld_table_20
The Others,"$96,522,687","$16,901,663","$113,424,350",tt0230600,https://www.boxofficemojo.com/release/rl711558657/?ref_=bo_yld_table_21
Legally Blonde,"$96,520,674","$45,254,005","$141,774,679",tt0250494,https://www.boxofficemojo.com/release/rl861832705/?ref_=bo_yld_table_22
America's Sweethearts,"$93,607,673","$44,700,000","$138,307,673",tt0265029,https://www.boxofficemojo.com/release/rl2940438017/?ref_=bo_yld_table_23
